FSA,Language,Count,Year
M2P,      Flemish,0,1996
M2P,      Chipewyan,0,1996
M2P,      Kutchin-Gwich'in (Loucheux),0,1996
M2P,      Norwegian,0,1996
M2P,      Gaelic languages,0,1996
M2P,      Tlingit,0,1996
M2P,      Other languages,0,1996
M2R,    English,21885,1996
M2R,    French,130,1996
M2R,      Chinese,910,1996
M2R,      Italian,330,1996
M2R,      Portuguese,80,1996
M2R,      Spanish,585,1996
M2R,      German,80,1996
M2R,      Polish,360,1996
M2R,      Punjabi,20,1996
M2R,      Greek,60,1996
M2R,      Vietnamese,20,1996
M2R,      Arabic,195,1996
M2R,      Cree,0,1996
M2R,      Tagalog (Pilipino),795,1996
M2R,      Ukrainian,30,1996
M2R,      Persian (Farsi),420,1996
M2R,      Korean,695,1996
M2R,      Hungarian,430,1996
M2R,      Tamil,130,1996
M2R,      Gujarati,115,1996
M2R,      Croatian,0,1996
M2R,      Armenian,80,1996
M2R,      Inuktitut (Eskimo),0,1996
M2R,      Hindi,30,1996
M2R,      Urdu,55,1996
M2R,      Japanese,15,1996
M2R,      Russian,5820,1996
M2R,      Creoles,10,1996
M2R,      Dutch,0,1996
M2R,      Khmer (Cambodian),0,1996
M2R,      Ojibway,0,1996
M2R,      Romanian,375,1996
M2R,      Czech,25,1996
M2R,      Lao,10,1996
M2R,      Macedonian,40,1996
M2R,      Finnish,30,1996
M2R,      Montagnais-Naskapi,0,1996
M2R,      Hebrew,1085,1996
M2R,      Yiddish,305,1996
M2R,      Serbian,145,1996
M2R,      Bengali,65,1996
M2R,      Slovak,0,1996
M2R,      Estonian,0,1996
M2R,      Turkish,20,1996
M2R,      Lithuanian,25,1996
M2R,      Latvian (Lettish),0,1996
M2R,      Micmac,0,1996
M2R,      Slovenian,0,1996
M2R,      Bulgarian,10,1996
M2R,      Serbo-Croatian,55,1996
M2R,      Dakota/Sioux,0,1996
M2R,      South Slave,0,1996
M2R,      Malay-Bahasa,0,1996
M2R,      Maltese,0,1996
M2R,      Blackfoot,0,1996
M2R,      Dogrib,0,1996
M2R,      Danish,15,1996
M2R,      Swedish,0,1996
M2R,      Malayalam,0,1996
M2R,      Thai,0,1996
M2R,      Kurdish,0,1996
M2R,      Pashto,0,1996
M2R,      Flemish,0,1996
M2R,      Chipewyan,0,1996
M2R,      Kutchin-Gwich'in (Loucheux),0,1996
M2R,      Norwegian,0,1996
M2R,      Gaelic languages,0,1996
M2R,      Tlingit,0,1996
M2R,      Other languages,340,1996
M3A,    English,23420,1996
M3A,    French,420,1996
M3A,      Chinese,1375,1996
M3A,      Italian,120,1996
M3A,      Portuguese,85,1996
M3A,      Spanish,535,1996
M3A,      German,80,1996
M3A,      Polish,705,1996
M3A,      Punjabi,10,1996
M3A,      Greek,365,1996
M3A,      Vietnamese,90,1996
M3A,      Arabic,790,1996
M3A,      Cree,0,1996
M3A,      Tagalog (Pilipino),355,1996
M3A,      Ukrainian,0,1996
M3A,      Persian (Farsi),710,1996
M3A,      Korean,580,1996
M3A,      Hungarian,150,1996
M3A,      Tamil,400,1996
M3A,      Gujarati,180,1996
M3A,      Croatian,35,1996
M3A,      Armenian,520,1996
M3A,      Inuktitut (Eskimo),0,1996
M3A,      Hindi,25,1996
M3A,      Urdu,90,1996
M3A,      Japanese,65,1996
M3A,      Russian,140,1996
M3A,      Creoles,0,1996
M3A,      Dutch,15,1996
M3A,      Khmer (Cambodian),0,1996
M3A,      Ojibway,0,1996
M3A,      Romanian,270,1996
M3A,      Czech,25,1996
M3A,      Lao,0,1996
M3A,      Macedonian,40,1996
M3A,      Finnish,40,1996
M3A,      Montagnais-Naskapi,0,1996
M3A,      Hebrew,0,1996
M3A,      Yiddish,0,1996
M3A,      Serbian,245,1996
M3A,      Bengali,90,1996
M3A,      Slovak,0,1996
M3A,      Estonian,45,1996
M3A,      Turkish,60,1996
M3A,      Lithuanian,0,1996
M3A,      Latvian (Lettish),45,1996
M3A,      Micmac,0,1996
M3A,      Slovenian,10,1996
M3A,      Bulgarian,0,1996
M3A,      Serbo-Croatian,40,1996
M3A,      Dakota/Sioux,0,1996
M3A,      South Slave,0,1996
M3A,      Malay-Bahasa,0,1996
M3A,      Maltese,0,1996
M3A,      Blackfoot,0,1996
M3A,      Dogrib,0,1996
M3A,      Danish,0,1996
M3A,      Swedish,0,1996
M3A,      Malayalam,20,1996
M3A,      Thai,0,1996
M3A,      Kurdish,10,1996
M3A,      Pashto,45,1996
M3A,      Flemish,0,1996
M3A,      Chipewyan,0,1996
M3A,      Kutchin-Gwich'in (Loucheux),0,1996
M3A,      Norwegian,0,1996
M3A,      Gaelic languages,0,1996
M3A,      Tlingit,0,1996
M3A,      Other languages,285,1996
M3B,    English,9850,1996
M3B,    French,140,1996
M3B,      Chinese,1275,1996
M3B,      Italian,15,1996
M3B,      Portuguese,50,1996
M3B,      Spanish,60,1996
M3B,      German,35,1996
M3B,      Polish,35,1996
M3B,      Punjabi,15,1996
M3B,      Greek,20,1996
M3B,      Vietnamese,0,1996
M3B,      Arabic,30,1996
M3B,      Cree,0,1996
M3B,      Tagalog (Pilipino),30,1996
M3B,      Ukrainian,10,1996
M3B,      Persian (Farsi),165,1996
M3B,      Korean,40,1996
M3B,      Hungarian,75,1996
M3B,      Tamil,65,1996
M3B,      Gujarati,30,1996
M3B,      Croatian,0,1996
M3B,      Armenian,70,1996
M3B,      Inuktitut (Eskimo),0,1996
M3B,      Hindi,15,1996
M3B,      Urdu,0,1996
M3B,      Japanese,60,1996
M3B,      Russian,10,1996
M3B,      Creoles,0,1996
M3B,      Dutch,20,1996
M3B,      Khmer (Cambodian),0,1996
M3B,      Ojibway,0,1996
M3B,      Romanian,30,1996
M3B,      Czech,15,1996
M3B,      Lao,0,1996
M3B,      Macedonian,60,1996
M3B,      Finnish,0,1996
M3B,      Montagnais-Naskapi,0,1996
M3B,      Hebrew,0,1996
M3B,      Yiddish,0,1996
M3B,      Serbian,0,1996
M3B,      Bengali,0,1996
M3B,      Slovak,35,1996
M3B,      Estonian,85,1996
M3B,      Turkish,0,1996
M3B,      Lithuanian,0,1996
M3B,      Latvian (Lettish),0,1996
M3B,      Micmac,0,1996
M3B,      Slovenian,0,1996
M3B,      Bulgarian,15,1996
M3B,      Serbo-Croatian,0,1996
M3B,      Dakota/Sioux,0,1996
M3B,      South Slave,0,1996
M3B,      Malay-Bahasa,0,1996
M3B,      Maltese,0,1996
M3B,      Blackfoot,0,1996
M3B,      Dogrib,0,1996
M3B,      Danish,0,1996
M3B,      Swedish,0,1996
M3B,      Malayalam,0,1996
M3B,      Thai,0,1996
M3B,      Kurdish,0,1996
M3B,      Pashto,0,1996
M3B,      Flemish,0,1996
M3B,      Chipewyan,0,1996
M3B,      Kutchin-Gwich'in (Loucheux),0,1996
M3B,      Norwegian,0,1996
M3B,      Gaelic languages,0,1996
M3B,      Tlingit,0,1996
M3B,      Other languages,40,1996
M3C,    English,18185,1996
M3C,    French,150,1996
M3C,      Chinese,1980,1996
M3C,      Italian,10,1996
M3C,      Portuguese,20,1996
M3C,      Spanish,275,1996
M3C,      German,65,1996
M3C,      Polish,290,1996
M3C,      Punjabi,195,1996
M3C,      Greek,820,1996
M3C,      Vietnamese,110,1996
M3C,      Arabic,460,1996
M3C,      Cree,0,1996
M3C,      Tagalog (Pilipino),910,1996
M3C,      Ukrainian,10,1996
M3C,      Persian (Farsi),1075,1996
M3C,      Korean,405,1996
M3C,      Hungarian,130,1996
M3C,      Tamil,1585,1996
M3C,      Gujarati,575,1996
M3C,      Croatian,10,1996
M3C,      Armenian,185,1996
M3C,      Inuktitut (Eskimo),0,1996
M3C,      Hindi,190,1996
M3C,      Urdu,315,1996
M3C,      Japanese,75,1996
M3C,      Russian,165,1996
M3C,      Creoles,0,1996
M3C,      Dutch,0,1996
M3C,      Khmer (Cambodian),0,1996
M3C,      Ojibway,0,1996
M3C,      Romanian,285,1996
M3C,      Czech,55,1996
M3C,      Lao,0,1996
M3C,      Macedonian,35,1996
M3C,      Finnish,25,1996
M3C,      Montagnais-Naskapi,0,1996
M3C,      Hebrew,0,1996
M3C,      Yiddish,0,1996
M3C,      Serbian,305,1996
M3C,      Bengali,100,1996
M3C,      Slovak,15,1996
M3C,      Estonian,65,1996
M3C,      Turkish,85,1996
M3C,      Lithuanian,0,1996
M3C,      Latvian (Lettish),0,1996
M3C,      Micmac,0,1996
M3C,      Slovenian,0,1996
M3C,      Bulgarian,85,1996
M3C,      Serbo-Croatian,130,1996
M3C,      Dakota/Sioux,0,1996
M3C,      South Slave,0,1996
M3C,      Malay-Bahasa,0,1996
M3C,      Maltese,0,1996
M3C,      Blackfoot,0,1996
M3C,      Dogrib,0,1996
M3C,      Danish,0,1996
M3C,      Swedish,0,1996
M3C,      Malayalam,55,1996
M3C,      Thai,0,1996
M3C,      Kurdish,30,1996
M3C,      Pashto,210,1996
M3C,      Flemish,0,1996
M3C,      Chipewyan,0,1996
M3C,      Kutchin-Gwich'in (Loucheux),0,1996
M3C,      Norwegian,0,1996
M3C,      Gaelic languages,0,1996
M3C,      Tlingit,0,1996
M3C,      Other languages,905,1996
M3H,    English,21505,1996
M3H,    French,80,1996
M3H,      Chinese,330,1996
M3H,      Italian,1005,1996
M3H,      Portuguese,185,1996
M3H,      Spanish,590,1996
M3H,      German,90,1996
M3H,      Polish,180,1996
M3H,      Punjabi,40,1996
M3H,      Greek,290,1996
M3H,      Vietnamese,215,1996
M3H,      Arabic,25,1996
M3H,      Cree,0,1996
M3H,      Tagalog (Pilipino),805,1996
M3H,      Ukrainian,45,1996
M3H,      Persian (Farsi),20,1996
M3H,      Korean,285,1996
M3H,      Hungarian,315,1996
M3H,      Tamil,190,1996
M3H,      Gujarati,50,1996
M3H,      Croatian,15,1996
M3H,      Armenian,40,1996
M3H,      Inuktitut (Eskimo),10,1996
M3H,      Hindi,15,1996
M3H,      Urdu,0,1996
M3H,      Japanese,10,1996
M3H,      Russian,1065,1996
M3H,      Creoles,0,1996
M3H,      Dutch,0,1996
M3H,      Khmer (Cambodian),0,1996
M3H,      Ojibway,0,1996
M3H,      Romanian,155,1996
M3H,      Czech,10,1996
M3H,      Lao,0,1996
M3H,      Macedonian,0,1996
M3H,      Finnish,10,1996
M3H,      Montagnais-Naskapi,0,1996
M3H,      Hebrew,235,1996
M3H,      Yiddish,470,1996
M3H,      Serbian,65,1996
M3H,      Bengali,0,1996
M3H,      Slovak,35,1996
M3H,      Estonian,10,1996
M3H,      Turkish,10,1996
M3H,      Lithuanian,0,1996
M3H,      Latvian (Lettish),0,1996
M3H,      Micmac,0,1996
M3H,      Slovenian,0,1996
M3H,      Bulgarian,0,1996
M3H,      Serbo-Croatian,20,1996
M3H,      Dakota/Sioux,0,1996
M3H,      South Slave,0,1996
M3H,      Malay-Bahasa,0,1996
M3H,      Maltese,0,1996
M3H,      Blackfoot,0,1996
M3H,      Dogrib,0,1996
M3H,      Danish,0,1996
M3H,      Swedish,0,1996
M3H,      Malayalam,0,1996
M3H,      Thai,0,1996
M3H,      Kurdish,10,1996
M3H,      Pashto,0,1996
M3H,      Flemish,0,1996
M3H,      Chipewyan,0,1996
M3H,      Kutchin-Gwich'in (Loucheux),0,1996
M3H,      Norwegian,0,1996
M3H,      Gaelic languages,0,1996
M3H,      Tlingit,0,1996
M3H,      Other languages,165,1996
M3J,    English,13500,1996
M3J,    French,125,1996
M3J,      Chinese,810,1996
M3J,      Italian,2355,1996
M3J,      Portuguese,110,1996
M3J,      Spanish,720,1996
M3J,      German,15,1996
M3J,      Polish,450,1996
M3J,      Punjabi,315,1996
M3J,      Greek,130,1996
M3J,      Vietnamese,245,1996
M3J,      Arabic,305,1996
M3J,      Cree,0,1996
M3J,      Tagalog (Pilipino),35,1996
M3J,      Ukrainian,0,1996
M3J,      Persian (Farsi),325,1996
M3J,      Korean,105,1996
M3J,      Hungarian,30,1996
M3J,      Tamil,900,1996
M3J,      Gujarati,25,1996
M3J,      Croatian,35,1996
M3J,      Armenian,225,1996
M3J,      Inuktitut (Eskimo),0,1996
M3J,      Hindi,130,1996
M3J,      Urdu,305,1996
M3J,      Japanese,10,1996
M3J,      Russian,125,1996
M3J,      Creoles,0,1996
M3J,      Dutch,0,1996
M3J,      Khmer (Cambodian),10,1996
M3J,      Ojibway,0,1996
M3J,      Romanian,70,1996
M3J,      Czech,15,1996
M3J,      Lao,0,1996
M3J,      Macedonian,35,1996
M3J,      Finnish,0,1996
M3J,      Montagnais-Naskapi,0,1996
M3J,      Hebrew,0,1996
M3J,      Yiddish,0,1996
M3J,      Serbian,40,1996
M3J,      Bengali,105,1996
M3J,      Slovak,0,1996
M3J,      Estonian,30,1996
M3J,      Turkish,70,1996
M3J,      Lithuanian,0,1996
M3J,      Latvian (Lettish),0,1996
M3J,      Micmac,0,1996
M3J,      Slovenian,0,1996
M3J,      Bulgarian,0,1996
M3J,      Serbo-Croatian,20,1996
M3J,      Dakota/Sioux,0,1996
M3J,      South Slave,0,1996
M3J,      Malay-Bahasa,0,1996
M3J,      Maltese,0,1996
M3J,      Blackfoot,0,1996
M3J,      Dogrib,0,1996
M3J,      Danish,0,1996
M3J,      Swedish,0,1996
M3J,      Malayalam,20,1996
M3J,      Thai,0,1996
M3J,      Kurdish,10,1996
M3J,      Pashto,10,1996
M3J,      Flemish,0,1996
M3J,      Chipewyan,0,1996
M3J,      Kutchin-Gwich'in (Loucheux),0,1996
M3J,      Norwegian,0,1996
M3J,      Gaelic languages,0,1996
M3J,      Tlingit,0,1996
M3J,      Other languages,375,1996
M3K,    English,3675,1996
M3K,    French,20,1996
M3K,      Chinese,15,1996
M3K,      Italian,1270,1996
M3K,      Portuguese,35,1996
M3K,      Spanish,450,1996
M3K,      German,10,1996
M3K,      Polish,0,1996
M3K,      Punjabi,40,1996
M3K,      Greek,25,1996
M3K,      Vietnamese,120,1996
M3K,      Arabic,50,1996
M3K,      Cree,0,1996
M3K,      Tagalog (Pilipino),180,1996
M3K,      Ukrainian,0,1996
M3K,      Persian (Farsi),0,1996
M3K,      Korean,0,1996
M3K,      Hungarian,0,1996
M3K,      Tamil,35,1996
M3K,      Gujarati,45,1996
M3K,      Croatian,15,1996
M3K,      Armenian,0,1996
M3K,      Inuktitut (Eskimo),0,1996
M3K,      Hindi,15,1996
M3K,      Urdu,10,1996
M3K,      Japanese,0,1996
M3K,      Russian,10,1996
M3K,      Creoles,0,1996
M3K,      Dutch,0,1996
M3K,      Khmer (Cambodian),0,1996
M3K,      Ojibway,0,1996
M3K,      Romanian,25,1996
M3K,      Czech,0,1996
M3K,      Lao,0,1996
M3K,      Macedonian,30,1996
M3K,      Finnish,0,1996
M3K,      Montagnais-Naskapi,0,1996
M3K,      Hebrew,0,1996
M3K,      Yiddish,0,1996
M3K,      Serbian,0,1996
M3K,      Bengali,0,1996
M3K,      Slovak,0,1996
M3K,      Estonian,0,1996
M3K,      Turkish,10,1996
M3K,      Lithuanian,0,1996
M3K,      Latvian (Lettish),0,1996
M3K,      Micmac,0,1996
M3K,      Slovenian,0,1996
M3K,      Bulgarian,0,1996
M3K,      Serbo-Croatian,0,1996
M3K,      Dakota/Sioux,0,1996
M3K,      South Slave,0,1996
M3K,      Malay-Bahasa,0,1996
M3K,      Maltese,0,1996
M3K,      Blackfoot,0,1996
M3K,      Dogrib,0,1996
M3K,      Danish,0,1996
M3K,      Swedish,0,1996
M3K,      Malayalam,0,1996
M3K,      Thai,0,1996
M3K,      Kurdish,25,1996
M3K,      Pashto,0,1996
M3K,      Flemish,0,1996
M3K,      Chipewyan,0,1996
M3K,      Kutchin-Gwich'in (Loucheux),0,1996
M3K,      Norwegian,0,1996
M3K,      Gaelic languages,0,1996
M3K,      Tlingit,0,1996
M3K,      Other languages,10,1996
M3L,    English,9705,1996
M3L,    French,45,1996
M3L,      Chinese,315,1996
M3L,      Italian,3445,1996
M3L,      Portuguese,125,1996
M3L,      Spanish,1345,1996
M3L,      German,30,1996
M3L,      Polish,55,1996
M3L,      Punjabi,145,1996
M3L,      Greek,110,1996
M3L,      Vietnamese,315,1996
M3L,      Arabic,55,1996
M3L,      Cree,0,1996
M3L,      Tagalog (Pilipino),45,1996
M3L,      Ukrainian,0,1996
M3L,      Persian (Farsi),165,1996
M3L,      Korean,80,1996
M3L,      Hungarian,35,1996
M3L,      Tamil,70,1996
M3L,      Gujarati,10,1996
M3L,      Croatian,30,1996
M3L,      Armenian,30,1996
M3L,      Inuktitut (Eskimo),0,1996
M3L,      Hindi,15,1996
M3L,      Urdu,0,1996
M3L,      Japanese,0,1996
M3L,      Russian,0,1996
M3L,      Creoles,0,1996
M3L,      Dutch,10,1996
M3L,      Khmer (Cambodian),10,1996
M3L,      Ojibway,0,1996
M3L,      Romanian,0,1996
M3L,      Czech,0,1996
M3L,      Lao,0,1996
M3L,      Macedonian,0,1996
M3L,      Finnish,0,1996
M3L,      Montagnais-Naskapi,0,1996
M3L,      Hebrew,0,1996
M3L,      Yiddish,0,1996
M3L,      Serbian,20,1996
M3L,      Bengali,20,1996
M3L,      Slovak,0,1996
M3L,      Estonian,0,1996
M3L,      Turkish,0,1996
M3L,      Lithuanian,0,1996
M3L,      Latvian (Lettish),0,1996
M3L,      Micmac,0,1996
M3L,      Slovenian,20,1996
M3L,      Bulgarian,0,1996
M3L,      Serbo-Croatian,0,1996
M3L,      Dakota/Sioux,0,1996
M3L,      South Slave,0,1996
M3L,      Malay-Bahasa,0,1996
M3L,      Maltese,0,1996
M3L,      Blackfoot,0,1996
M3L,      Dogrib,0,1996
M3L,      Danish,0,1996
M3L,      Swedish,0,1996
M3L,      Malayalam,0,1996
M3L,      Thai,0,1996
M3L,      Kurdish,0,1996
M3L,      Pashto,0,1996
M3L,      Flemish,0,1996
M3L,      Chipewyan,0,1996
M3L,      Kutchin-Gwich'in (Loucheux),0,1996
M3L,      Norwegian,0,1996
M3L,      Gaelic languages,0,1996
M3L,      Tlingit,0,1996
M3L,      Other languages,305,1996
M3M,    English,13390,1996
M3M,    French,70,1996
M3M,      Chinese,700,1996
M3M,      Italian,2830,1996
M3M,      Portuguese,225,1996
M3M,      Spanish,1855,1996
M3M,      German,15,1996
M3M,      Polish,340,1996
M3M,      Punjabi,365,1996
M3M,      Greek,70,1996
M3M,      Vietnamese,705,1996
M3M,      Arabic,330,1996
M3M,      Cree,0,1996
M3M,      Tagalog (Pilipino),170,1996
M3M,      Ukrainian,10,1996
M3M,      Persian (Farsi),165,1996
M3M,      Korean,10,1996
M3M,      Hungarian,75,1996
M3M,      Tamil,115,1996
M3M,      Gujarati,70,1996
M3M,      Croatian,120,1996
M3M,      Armenian,15,1996
M3M,      Inuktitut (Eskimo),0,1996
M3M,      Hindi,80,1996
M3M,      Urdu,20,1996
M3M,      Japanese,0,1996
M3M,      Russian,120,1996
M3M,      Creoles,35,1996
M3M,      Dutch,0,1996
M3M,      Khmer (Cambodian),25,1996
M3M,      Ojibway,0,1996
M3M,      Romanian,90,1996
M3M,      Czech,0,1996
M3M,      Lao,95,1996
M3M,      Macedonian,40,1996
M3M,      Finnish,10,1996
M3M,      Montagnais-Naskapi,0,1996
M3M,      Hebrew,0,1996
M3M,      Yiddish,10,1996
M3M,      Serbian,20,1996
M3M,      Bengali,20,1996
M3M,      Slovak,0,1996
M3M,      Estonian,10,1996
M3M,      Turkish,0,1996
M3M,      Lithuanian,10,1996
M3M,      Latvian (Lettish),0,1996
M3M,      Micmac,0,1996
M3M,      Slovenian,0,1996
M3M,      Bulgarian,10,1996
M3M,      Serbo-Croatian,35,1996
M3M,      Dakota/Sioux,0,1996
M3M,      South Slave,0,1996
M3M,      Malay-Bahasa,0,1996
M3M,      Maltese,15,1996
M3M,      Blackfoot,0,1996
M3M,      Dogrib,0,1996
M3M,      Danish,0,1996
M3M,      Swedish,0,1996
M3M,      Malayalam,0,1996
M3M,      Thai,0,1996
M3M,      Kurdish,0,1996
M3M,      Pashto,20,1996
M3M,      Flemish,0,1996
M3M,      Chipewyan,0,1996
M3M,      Kutchin-Gwich'in (Loucheux),0,1996
M3M,      Norwegian,0,1996
M3M,      Gaelic languages,0,1996
M3M,      Tlingit,0,1996
M3M,      Other languages,460,1996
M3N,    English,22810,1996
M3N,    French,60,1996
M3N,      Chinese,2620,1996
M3N,      Italian,3215,1996
M3N,      Portuguese,320,1996
M3N,      Spanish,2780,1996
M3N,      German,35,1996
M3N,      Polish,725,1996
M3N,      Punjabi,1435,1996
M3N,      Greek,50,1996
M3N,      Vietnamese,2670,1996
M3N,      Arabic,1135,1996
M3N,      Cree,0,1996
M3N,      Tagalog (Pilipino),180,1996
M3N,      Ukrainian,35,1996
M3N,      Persian (Farsi),190,1996
M3N,      Korean,75,1996
M3N,      Hungarian,40,1996
M3N,      Tamil,1270,1996
M3N,      Gujarati,455,1996
M3N,      Croatian,10,1996
M3N,      Armenian,110,1996
M3N,      Inuktitut (Eskimo),0,1996
M3N,      Hindi,210,1996
M3N,      Urdu,320,1996
M3N,      Japanese,0,1996
M3N,      Russian,105,1996
M3N,      Creoles,10,1996
M3N,      Dutch,0,1996
M3N,      Khmer (Cambodian),720,1996
M3N,      Ojibway,0,1996
M3N,      Romanian,85,1996
M3N,      Czech,15,1996
M3N,      Lao,345,1996
M3N,      Macedonian,10,1996
M3N,      Finnish,0,1996
M3N,      Montagnais-Naskapi,0,1996
M3N,      Hebrew,20,1996
M3N,      Yiddish,15,1996
M3N,      Serbian,10,1996
M3N,      Bengali,70,1996
M3N,      Slovak,10,1996
M3N,      Estonian,0,1996
M3N,      Turkish,200,1996
M3N,      Lithuanian,0,1996
M3N,      Latvian (Lettish),0,1996
M3N,      Micmac,0,1996
M3N,      Slovenian,15,1996
M3N,      Bulgarian,10,1996
M3N,      Serbo-Croatian,0,1996
M3N,      Dakota/Sioux,0,1996
M3N,      South Slave,0,1996
M3N,      Malay-Bahasa,0,1996
M3N,      Maltese,15,1996
M3N,      Blackfoot,0,1996
M3N,      Dogrib,0,1996
M3N,      Danish,0,1996
M3N,      Swedish,0,1996
M3N,      Malayalam,0,1996
M3N,      Thai,30,1996
M3N,      Kurdish,0,1996
M3N,      Pashto,0,1996
M3N,      Flemish,0,1996
M3N,      Chipewyan,0,1996
M3N,      Kutchin-Gwich'in (Loucheux),0,1996
M3N,      Norwegian,0,1996
M3N,      Gaelic languages,0,1996
M3N,      Tlingit,0,1996
M3N,      Other languages,1715,1996
M4A,    English,8490,1996
M4A,    French,55,1996
M4A,      Chinese,455,1996
M4A,      Italian,125,1996
M4A,      Portuguese,50,1996
M4A,      Spanish,125,1996
M4A,      German,70,1996
M4A,      Polish,55,1996
M4A,      Punjabi,10,1996
M4A,      Greek,495,1996
M4A,      Vietnamese,45,1996
M4A,      Arabic,150,1996
M4A,      Cree,0,1996
M4A,      Tagalog (Pilipino),170,1996
M4A,      Ukrainian,0,1996
M4A,      Persian (Farsi),155,1996
M4A,      Korean,130,1996
M4A,      Hungarian,40,1996
M4A,      Tamil,445,1996
M4A,      Gujarati,290,1996
M4A,      Croatian,10,1996
M4A,      Armenian,10,1996
M4A,      Inuktitut (Eskimo),0,1996
M4A,      Hindi,15,1996
M4A,      Urdu,60,1996
M4A,      Japanese,15,1996
M4A,      Russian,0,1996
M4A,      Creoles,0,1996
M4A,      Dutch,0,1996
M4A,      Khmer (Cambodian),0,1996
M4A,      Ojibway,0,1996
M4A,      Romanian,10,1996
M4A,      Czech,0,1996
M4A,      Lao,0,1996
M4A,      Macedonian,40,1996
M4A,      Finnish,0,1996
M4A,      Montagnais-Naskapi,0,1996
M4A,      Hebrew,0,1996
M4A,      Yiddish,0,1996
M4A,      Serbian,15,1996
M4A,      Bengali,15,1996
M4A,      Slovak,0,1996
M4A,      Estonian,45,1996
M4A,      Turkish,10,1996
M4A,      Lithuanian,0,1996
M4A,      Latvian (Lettish),55,1996
M4A,      Micmac,0,1996
M4A,      Slovenian,0,1996
M4A,      Bulgarian,0,1996
M4A,      Serbo-Croatian,15,1996
M4A,      Dakota/Sioux,0,1996
M4A,      South Slave,0,1996
M4A,      Malay-Bahasa,0,1996
M4A,      Maltese,0,1996
M4A,      Blackfoot,0,1996
M4A,      Dogrib,0,1996
M4A,      Danish,0,1996
M4A,      Swedish,0,1996
M4A,      Malayalam,0,1996
M4A,      Thai,0,1996
M4A,      Kurdish,0,1996
M4A,      Pashto,0,1996
M4A,      Flemish,0,1996
M4A,      Chipewyan,0,1996
M4A,      Kutchin-Gwich'in (Loucheux),0,1996
M4A,      Norwegian,0,1996
M4A,      Gaelic languages,0,1996
M4A,      Tlingit,0,1996
M4A,      Other languages,290,1996
M4B,    English,13990,1996
M4B,    French,50,1996
M4B,      Chinese,405,1996
M4B,      Italian,210,1996
M4B,      Portuguese,30,1996
M4B,      Spanish,115,1996
M4B,      German,10,1996
M4B,      Polish,75,1996
M4B,      Punjabi,50,1996
M4B,      Greek,435,1996
M4B,      Vietnamese,0,1996
M4B,      Arabic,50,1996
M4B,      Cree,0,1996
M4B,      Tagalog (Pilipino),280,1996
M4B,      Ukrainian,0,1996
M4B,      Persian (Farsi),210,1996
M4B,      Korean,10,1996
M4B,      Hungarian,15,1996
M4B,      Tamil,660,1996
M4B,      Gujarati,35,1996
M4B,      Croatian,30,1996
M4B,      Armenian,0,1996
M4B,      Inuktitut (Eskimo),0,1996
M4B,      Hindi,10,1996
M4B,      Urdu,50,1996
M4B,      Japanese,40,1996
M4B,      Russian,55,1996
M4B,      Creoles,0,1996
M4B,      Dutch,0,1996
M4B,      Khmer (Cambodian),0,1996
M4B,      Ojibway,0,1996
M4B,      Romanian,50,1996
M4B,      Czech,10,1996
M4B,      Lao,0,1996
M4B,      Macedonian,160,1996
M4B,      Finnish,15,1996
M4B,      Montagnais-Naskapi,0,1996
M4B,      Hebrew,0,1996
M4B,      Yiddish,0,1996
M4B,      Serbian,45,1996
M4B,      Bengali,35,1996
M4B,      Slovak,0,1996
M4B,      Estonian,50,1996
M4B,      Turkish,0,1996
M4B,      Lithuanian,0,1996
M4B,      Latvian (Lettish),0,1996
M4B,      Micmac,0,1996
M4B,      Slovenian,0,1996
M4B,      Bulgarian,0,1996
M4B,      Serbo-Croatian,20,1996
M4B,      Dakota/Sioux,0,1996
M4B,      South Slave,0,1996
M4B,      Malay-Bahasa,0,1996
M4B,      Maltese,0,1996
M4B,      Blackfoot,0,1996
M4B,      Dogrib,0,1996
M4B,      Danish,0,1996
M4B,      Swedish,0,1996
M4B,      Malayalam,0,1996
M4B,      Thai,0,1996
M4B,      Kurdish,10,1996
M4B,      Pashto,65,1996
M4B,      Flemish,0,1996
M4B,      Chipewyan,0,1996
M4B,      Kutchin-Gwich'in (Loucheux),0,1996
M4B,      Norwegian,0,1996
M4B,      Gaelic languages,0,1996
M4B,      Tlingit,0,1996
M4B,      Other languages,105,1996
M4C,    English,32420,1996
M4C,    French,280,1996
M4C,      Chinese,4050,1996
M4C,      Italian,920,1996
M4C,      Portuguese,85,1996
M4C,      Spanish,170,1996
M4C,      German,80,1996
M4C,      Polish,295,1996
M4C,      Punjabi,85,1996
M4C,      Greek,795,1996
M4C,      Vietnamese,220,1996
M4C,      Arabic,125,1996
M4C,      Cree,0,1996
M4C,      Tagalog (Pilipino),505,1996
M4C,      Ukrainian,25,1996
M4C,      Persian (Farsi),335,1996
M4C,      Korean,90,1996
M4C,      Hungarian,30,1996
M4C,      Tamil,975,1996
M4C,      Gujarati,315,1996
M4C,      Croatian,30,1996
M4C,      Armenian,15,1996
M4C,      Inuktitut (Eskimo),0,1996
M4C,      Hindi,40,1996
M4C,      Urdu,195,1996
M4C,      Japanese,25,1996
M4C,      Russian,40,1996
M4C,      Creoles,35,1996
M4C,      Dutch,0,1996
M4C,      Khmer (Cambodian),0,1996
M4C,      Ojibway,0,1996
