FSA,Language,Count,Year
M1B,Heiltsuk,0,2016
M1B,Kwakiutl (Kwak'wala),0,2016
M1B,Nuu-chah-nulth (Nootka),0,2016
M1B,Wakashan languages; n.i.e.,0,2016
M1B,Aboriginal languages; n.o.s.,0,2016
M1B,Afro-Asiatic languages,535,2016
M1B,Berber languages,5,2016
M1B,Kabyle,5,2016
M1B,Berber languages; n.i.e.,0,2016
M1B,Cushitic languages,85,2016
M1B,Bilen,0,2016
M1B,Oromo,15,2016
M1B,Somali,70,2016
M1B,Cushitic languages; n.i.e.,5,2016
M1B,Semitic languages,435,2016
M1B,Amharic,90,2016
M1B,Arabic,275,2016
M1B,Assyrian Neo-Aramaic,5,2016
M1B,Chaldean Neo-Aramaic,0,2016
M1B,Harari,35,2016
M1B,Hebrew,0,2016
M1B,Maltese,5,2016
M1B,Tigrigna,35,2016
M1B,Semitic languages; n.i.e.,0,2016
M1B,Afro-Asiatic languages; n.i.e.,5,2016
M1B,Austro-Asiatic languages,145,2016
M1B,Khmer (Cambodian),5,2016
M1B,Vietnamese,140,2016
M1B,Austro-Asiatic languages; n.i.e,0,2016
M1B,Austronesian languages,2170,2016
M1B,Bikol,5,2016
M1B,Cebuano,45,2016
M1B,Fijian,0,2016
M1B,Hiligaynon,10,2016
M1B,Ilocano,90,2016
M1B,Malagasy,0,2016
M1B,Malay,0,2016
M1B,Pampangan (Kapampangan; Pampango),5,2016
M1B,Pangasinan,0,2016
M1B,Tagalog (Pilipino; Filipino),2010,2016
M1B,Waray-Waray,5,2016
M1B,Austronesian languages; n.i.e.,0,2016
M1B,Creole languages,75,2016
M1B,Haitian Creole,5,2016
M1B,Creole; n.o.s.,50,2016
M1B,Creole languages; n.i.e.,25,2016
M1B,Dravidian languages,6845,2016
M1B,Kannada,5,2016
M1B,Malayalam,155,2016
M1B,Tamil,6630,2016
M1B,Telugu,55,2016
M1B,Dravidian languages; n.i.e.,5,2016
M1B,Hmong-Mien languages,0,2016
M1B,Indo-European languages,5710,2016
M1B,Albanian,15,2016
M1B,Armenian,15,2016
M1B,Balto-Slavic languages,220,2016
M1B,Baltic languages,0,2016
M1B,Baltic languages,5,2016
M1B,Baltic languages,0,2016
M1B,Slavic languages,215,2016
M1B,Slavic languages,0,2016
M1B,Slavic languages,0,2016
M1B,Slavic languages,10,2016
M1B,Slavic languages,0,2016
M1B,Slavic languages,40,2016
M1B,Slavic languages,45,2016
M1B,Slavic languages,75,2016
M1B,Slavic languages,25,2016
M1B,Slavic languages,10,2016
M1B,Slavic languages,0,2016
M1B,Slavic languages,0,2016
M1B,Slavic languages,0,2016
M1B,Slavic languages,5,2016
M1B,Slavic languages,0,2016
M1B,Celtic languages,0,2016
M1B,Scottish Gaelic,0,2016
M1B,Welsh,0,2016
M1B,Celtic languages; n.i.e.,0,2016
M1B,Germanic languages,5,2016
M1B,Afrikaans,0,2016
M1B,Danish,0,2016
M1B,Dutch,0,2016
M1B,Frisian,0,2016
M1B,German,0,2016
M1B,Icelandic,0,2016
M1B,Norwegian,0,2016
M1B,Swedish,0,2016
M1B,Vlaams (Flemish),0,2016
M1B,Yiddish,0,2016
M1B,Germanic languages; n.i.e.,0,2016
M1B,Greek,50,2016
M1B,Indo-Iranian languages,4955,2016
M1B,Indo-Aryan languages,4490,2016
M1B,Indo-Aryan languages,485,2016
M1B,Indo-Aryan languages,1210,2016
M1B,Indo-Aryan languages,330,2016
M1B,Indo-Aryan languages,0,2016
M1B,Indo-Aryan languages,5,2016
M1B,Indo-Aryan languages,25,2016
M1B,Indo-Aryan languages,10,2016
M1B,Indo-Aryan languages,5,2016
M1B,Indo-Aryan languages,545,2016
M1B,Indo-Aryan languages,25,2016
M1B,Indo-Aryan languages,90,2016
M1B,Indo-Aryan languages,1760,2016
M1B,Iranian languages,460,2016
M1B,Iranian languages,10,2016
M1B,Iranian languages,130,2016
M1B,Iranian languages,325,2016
M1B,Indo-Iranian languages; n.i.e.,5,2016
M1B,Italic (Romance) languages,450,2016
M1B,Catalan,0,2016
M1B,Italian,70,2016
M1B,Portuguese,70,2016
M1B,Romanian,25,2016
M1B,Spanish,290,2016
M1B,Italic (Romance) languages; n.i.e.,0,2016
M1B,Japanese,5,2016
M1B,Kartvelian languages,0,2016
M1B,Georgian,0,2016
M1B,Korean,65,2016
M1B,Mongolic languages,5,2016
M1B,Mongolian,5,2016
M1B,Niger-Congo languages,95,2016
M1B,Akan (Twi),25,2016
M1B,Bamanankan,0,2016
M1B,Edo,0,2016
M1B,Ewe,0,2016
M1B,Fulah (Pular; Pulaar; Fulfulde),0,2016
M1B,Ga,10,2016
M1B,Ganda,0,2016
M1B,Igbo,10,2016
M1B,Lingala,5,2016
M1B,Rundi (Kirundi),5,2016
M1B,Kinyarwanda (Rwanda),5,2016
M1B,Shona,5,2016
M1B,Swahili,5,2016
M1B,Wolof,0,2016
M1B,Yoruba,15,2016
M1B,Niger-Congo languages; n.i.e.,5,2016
M1B,Nilo-Saharan languages,0,2016
M1B,Dinka,0,2016
M1B,Nilo-Saharan languages; n.i.e.,0,2016
M1B,Sign languages,35,2016
M1B,American Sign Language,10,2016
M1B,Quebec Sign Language,0,2016
M1B,Sign languages; n.i.e,20,2016
M1B,Sino-Tibetan languages,2650,2016
M1B,Chinese languages,2645,2016
M1B,Cantonese,1710,2016
M1B,Hakka,65,2016
M1B,Mandarin,745,2016
M1B,Min Dong,0,2016
M1B,Min Nan (Chaochow; Teochow; Fukien; Taiwanese),25,2016
M1B,Wu (Shanghainese),35,2016
M1B,Chinese; n.o.s.,60,2016
M1B,Chinese languages; n.i.e.,0,2016
M1B,Tibeto-Burman languages,10,2016
M1B,Burmese,5,2016
M1B,Karenic languages,0,2016
M1B,Tibetan,5,2016
M1B,Tibeto-Burman languages; n.i.e.,0,2016
M1B,Tai-Kadai languages,10,2016
M1B,Lao,5,2016
M1B,Thai,0,2016
M1B,Tai-Kadai languages; n.i.e,0,2016
M1B,Turkic languages,35,2016
M1B,Azerbaijani,0,2016
M1B,Turkish,20,2016
M1B,Uyghur,5,2016
M1B,Uzbek,10,2016
M1B,Turkic languages; n.i.e.,0,2016
M1B,Uralic languages,35,2016
M1B,Estonian,0,2016
M1B,Finnish,5,2016
M1B,Hungarian,35,2016
M1B,Uralic languages; n.i.e.,0,2016
M1B,Other languages; n.i.e.,5,2016
M1C,Algonquian languages,0,2016
M1C,Blackfoot,0,2016
M1C,Cree-Montagnais languages,0,2016
M1C,Atikamekw,0,2016
M1C,Montagnais (Innu),0,2016
M1C,Moose Cree,0,2016
M1C,Naskapi,0,2016
M1C,Northern East Cree,0,2016
M1C,Plains Cree,0,2016
M1C,Southern East Cree,0,2016
M1C,Swampy Cree,0,2016
M1C,Woods Cree,0,2016
M1C,Cree; n.o.s.,0,2016
M1C,Eastern Algonquian languages,0,2016
M1C,Malecite,0,2016
M1C,Mi'kmaq,0,2016
M1C,Ojibway-Potawatomi languages,0,2016
M1C,Algonquin,0,2016
M1C,Ojibway,0,2016
M1C,Oji-Cree,0,2016
M1C,Ottawa (Odawa),0,2016
M1C,Algonquian languages; n.i.e.,0,2016
M1C,Athabaskan languages,0,2016
M1C,Northern Athabaskan languages,0,2016
M1C,Babine (Wetsuwet'en),0,2016
M1C,Beaver,0,2016
M1C,Carrier,0,2016
M1C,Chilcotin,0,2016
M1C,Dene,0,2016
M1C,Dogrib (Tlicho),0,2016
M1C,Gwich'in,0,2016
M1C,Sarsi (Sarcee),0,2016
M1C,Sekani,0,2016
M1C,Slavey-Hare languages,0,2016
M1C,Slavey-Hare languages,0,2016
M1C,Slavey-Hare languages,0,2016
M1C,Slavey-Hare languages,0,2016
M1C,Tahltan languages,0,2016
M1C,Tahltan languages,0,2016
M1C,Tahltan languages,0,2016
M1C,Tutchone languages,0,2016
M1C,Tutchone languages,0,2016
M1C,Tutchone languages,0,2016
M1C,Athabaskan languages; n.i.e.,0,2016
M1C,Haida,0,2016
M1C,Inuit languages,0,2016
M1C,Inuinnaqtun (Inuvialuktun),0,2016
M1C,Inuktitut,0,2016
M1C,Inuit languages; n.i.e.,0,2016
M1C,Iroquoian languages,0,2016
M1C,Cayuga,0,2016
M1C,Mohawk,0,2016
M1C,Oneida,0,2016
M1C,Iroquoian languages; n.i.e.,0,2016
M1C,Kutenai,0,2016
M1C,Michif,0,2016
M1C,Salish languages,0,2016
M1C,Comox,0,2016
M1C,Halkomelem,0,2016
M1C,Lillooet,0,2016
M1C,Okanagan,0,2016
M1C,Shuswap (Secwepemctsin),0,2016
M1C,Squamish,0,2016
M1C,Straits,0,2016
M1C,Thompson (Ntlakapamux),0,2016
M1C,Salish languages; n.i.e.,0,2016
M1C,Siouan languages,0,2016
M1C,Dakota,0,2016
M1C,Stoney,0,2016
M1C,Siouan languages; n.i.e.,0,2016
M1C,Tlingit,0,2016
M1C,Tsimshian languages,0,2016
M1C,Gitxsan (Gitksan),0,2016
M1C,Nisga'a,0,2016
M1C,Tsimshian,0,2016
M1C,Wakashan languages,0,2016
M1C,Haisla,0,2016
M1C,Heiltsuk,0,2016
M1C,Kwakiutl (Kwak'wala),0,2016
M1C,Nuu-chah-nulth (Nootka),0,2016
M1C,Wakashan languages; n.i.e.,0,2016
M1C,Aboriginal languages; n.o.s.,0,2016
M1C,Afro-Asiatic languages,160,2016
M1C,Berber languages,0,2016
M1C,Kabyle,0,2016
M1C,Berber languages; n.i.e.,0,2016
M1C,Cushitic languages,5,2016
M1C,Bilen,0,2016
M1C,Oromo,0,2016
M1C,Somali,10,2016
M1C,Cushitic languages; n.i.e.,0,2016
M1C,Semitic languages,155,2016
M1C,Amharic,25,2016
M1C,Arabic,110,2016
M1C,Assyrian Neo-Aramaic,10,2016
M1C,Chaldean Neo-Aramaic,0,2016
M1C,Harari,10,2016
M1C,Hebrew,0,2016
M1C,Maltese,0,2016
M1C,Tigrigna,0,2016
M1C,Semitic languages; n.i.e.,0,2016
M1C,Afro-Asiatic languages; n.i.e.,0,2016
M1C,Austro-Asiatic languages,70,2016
M1C,Khmer (Cambodian),0,2016
M1C,Vietnamese,70,2016
M1C,Austro-Asiatic languages; n.i.e,0,2016
M1C,Austronesian languages,470,2016
M1C,Bikol,0,2016
M1C,Cebuano,15,2016
M1C,Fijian,0,2016
M1C,Hiligaynon,10,2016
M1C,Ilocano,5,2016
M1C,Malagasy,0,2016
M1C,Malay,5,2016
M1C,Pampangan (Kapampangan; Pampango),10,2016
M1C,Pangasinan,0,2016
M1C,Tagalog (Pilipino; Filipino),435,2016
M1C,Waray-Waray,0,2016
M1C,Austronesian languages; n.i.e.,0,2016
M1C,Creole languages,10,2016
M1C,Haitian Creole,0,2016
M1C,Creole; n.o.s.,5,2016
M1C,Creole languages; n.i.e.,5,2016
M1C,Dravidian languages,1380,2016
M1C,Kannada,5,2016
M1C,Malayalam,75,2016
M1C,Tamil,1295,2016
M1C,Telugu,5,2016
M1C,Dravidian languages; n.i.e.,0,2016
M1C,Hmong-Mien languages,0,2016
M1C,Indo-European languages,2345,2016
M1C,Albanian,20,2016
M1C,Armenian,20,2016
M1C,Balto-Slavic languages,425,2016
M1C,Baltic languages,5,2016
M1C,Baltic languages,0,2016
M1C,Baltic languages,5,2016
M1C,Slavic languages,425,2016
M1C,Slavic languages,0,2016
M1C,Slavic languages,0,2016
M1C,Slavic languages,5,2016
M1C,Slavic languages,5,2016
M1C,Slavic languages,10,2016
M1C,Slavic languages,135,2016
M1C,Slavic languages,185,2016
M1C,Slavic languages,55,2016
M1C,Slavic languages,25,2016
M1C,Slavic languages,5,2016
M1C,Slavic languages,0,2016
M1C,Slavic languages,0,2016
M1C,Slavic languages,5,2016
M1C,Slavic languages,0,2016
M1C,Celtic languages,0,2016
M1C,Scottish Gaelic,0,2016
M1C,Welsh,0,2016
M1C,Celtic languages; n.i.e.,0,2016
M1C,Germanic languages,45,2016
M1C,Afrikaans,5,2016
M1C,Danish,0,2016
M1C,Dutch,10,2016
M1C,Frisian,0,2016
M1C,German,30,2016
M1C,Icelandic,0,2016
M1C,Norwegian,0,2016
M1C,Swedish,0,2016
M1C,Vlaams (Flemish),5,2016
M1C,Yiddish,0,2016
M1C,Germanic languages; n.i.e.,0,2016
M1C,Greek,65,2016
M1C,Indo-Iranian languages,1365,2016
M1C,Indo-Aryan languages,1130,2016
M1C,Indo-Aryan languages,335,2016
M1C,Indo-Aryan languages,145,2016
M1C,Indo-Aryan languages,100,2016
M1C,Indo-Aryan languages,0,2016
M1C,Indo-Aryan languages,5,2016
M1C,Indo-Aryan languages,20,2016
M1C,Indo-Aryan languages,5,2016
M1C,Indo-Aryan languages,5,2016
M1C,Indo-Aryan languages,135,2016
M1C,Indo-Aryan languages,5,2016
M1C,Indo-Aryan languages,70,2016
M1C,Indo-Aryan languages,305,2016
M1C,Iranian languages,225,2016
M1C,Iranian languages,5,2016
M1C,Iranian languages,40,2016
M1C,Iranian languages,180,2016
M1C,Indo-Iranian languages; n.i.e.,10,2016
M1C,Italic (Romance) languages,400,2016
M1C,Catalan,0,2016
M1C,Italian,140,2016
M1C,Portuguese,45,2016
M1C,Romanian,95,2016
M1C,Spanish,120,2016
M1C,Italic (Romance) languages; n.i.e.,0,2016
M1C,Japanese,15,2016
M1C,Kartvelian languages,0,2016
M1C,Georgian,0,2016
M1C,Korean,80,2016
M1C,Mongolic languages,0,2016
M1C,Mongolian,0,2016
M1C,Niger-Congo languages,15,2016
M1C,Akan (Twi),5,2016
M1C,Bamanankan,0,2016
M1C,Edo,0,2016
M1C,Ewe,0,2016
M1C,Fulah (Pular; Pulaar; Fulfulde),0,2016
M1C,Ga,0,2016
M1C,Ganda,0,2016
M1C,Igbo,0,2016
M1C,Lingala,0,2016
M1C,Rundi (Kirundi),0,2016
M1C,Kinyarwanda (Rwanda),0,2016
M1C,Shona,0,2016
M1C,Swahili,0,2016
M1C,Wolof,0,2016
M1C,Yoruba,0,2016
M1C,Niger-Congo languages; n.i.e.,0,2016
M1C,Nilo-Saharan languages,0,2016
M1C,Dinka,0,2016
M1C,Nilo-Saharan languages; n.i.e.,0,2016
M1C,Sign languages,15,2016
M1C,American Sign Language,5,2016
M1C,Quebec Sign Language,0,2016
M1C,Sign languages; n.i.e,10,2016
M1C,Sino-Tibetan languages,975,2016
M1C,Chinese languages,975,2016
M1C,Cantonese,450,2016
M1C,Hakka,10,2016
M1C,Mandarin,460,2016
M1C,Min Dong,5,2016
M1C,Min Nan (Chaochow; Teochow; Fukien; Taiwanese),20,2016
M1C,Wu (Shanghainese),15,2016
M1C,Chinese; n.o.s.,20,2016
M1C,Chinese languages; n.i.e.,0,2016
M1C,Tibeto-Burman languages,0,2016
M1C,Burmese,5,2016
M1C,Karenic languages,0,2016
M1C,Tibetan,0,2016
M1C,Tibeto-Burman languages; n.i.e.,0,2016
M1C,Tai-Kadai languages,5,2016
M1C,Lao,5,2016
M1C,Thai,5,2016
M1C,Tai-Kadai languages; n.i.e,0,2016
M1C,Turkic languages,10,2016
M1C,Azerbaijani,0,2016
M1C,Turkish,5,2016
M1C,Uyghur,0,2016
M1C,Uzbek,0,2016
M1C,Turkic languages; n.i.e.,0,2016
M1C,Uralic languages,35,2016
M1C,Estonian,10,2016
M1C,Finnish,5,2016
M1C,Hungarian,15,2016
M1C,Uralic languages; n.i.e.,0,2016
M1C,Other languages; n.i.e.,0,2016
M1G,Algonquian languages,0,2016
M1G,Blackfoot,0,2016
M1G,Cree-Montagnais languages,0,2016
M1G,Atikamekw,0,2016
M1G,Montagnais (Innu),0,2016
M1G,Moose Cree,0,2016
M1G,Naskapi,0,2016
M1G,Northern East Cree,0,2016
M1G,Plains Cree,0,2016
M1G,Southern East Cree,0,2016
M1G,Swampy Cree,5,2016
M1G,Woods Cree,0,2016
M1G,Cree; n.o.s.,0,2016
M1G,Eastern Algonquian languages,0,2016
M1G,Malecite,0,2016
M1G,Mi'kmaq,0,2016
M1G,Ojibway-Potawatomi languages,0,2016
M1G,Algonquin,0,2016
M1G,Ojibway,0,2016
M1G,Oji-Cree,0,2016
M1G,Ottawa (Odawa),0,2016
M1G,Algonquian languages; n.i.e.,0,2016
M1G,Athabaskan languages,0,2016
M1G,Northern Athabaskan languages,0,2016
M1G,Babine (Wetsuwet'en),0,2016
M1G,Beaver,0,2016
M1G,Carrier,0,2016
M1G,Chilcotin,0,2016
M1G,Dene,0,2016
M1G,Dogrib (Tlicho),0,2016
M1G,Gwich'in,0,2016
M1G,Sarsi (Sarcee),0,2016
M1G,Sekani,0,2016
M1G,Slavey-Hare languages,0,2016
M1G,Slavey-Hare languages,0,2016
M1G,Slavey-Hare languages,0,2016
M1G,Slavey-Hare languages,0,2016
M1G,Tahltan languages,0,2016
M1G,Tahltan languages,0,2016
M1G,Tahltan languages,0,2016
M1G,Tutchone languages,0,2016
M1G,Tutchone languages,0,2016
M1G,Tutchone languages,0,2016
M1G,Athabaskan languages; n.i.e.,0,2016
M1G,Haida,0,2016
M1G,Inuit languages,0,2016
M1G,Inuinnaqtun (Inuvialuktun),0,2016
M1G,Inuktitut,0,2016
M1G,Inuit languages; n.i.e.,0,2016
M1G,Iroquoian languages,0,2016
M1G,Cayuga,0,2016
M1G,Mohawk,0,2016
M1G,Oneida,0,2016
M1G,Iroquoian languages; n.i.e.,0,2016
M1G,Kutenai,0,2016
M1G,Michif,0,2016
M1G,Salish languages,0,2016
M1G,Comox,0,2016
M1G,Halkomelem,0,2016
M1G,Lillooet,0,2016
M1G,Okanagan,0,2016
M1G,Shuswap (Secwepemctsin),0,2016
M1G,Squamish,0,2016
M1G,Straits,0,2016
M1G,Thompson (Ntlakapamux),0,2016
M1G,Salish languages; n.i.e.,0,2016
M1G,Siouan languages,0,2016
M1G,Dakota,0,2016
M1G,Stoney,0,2016
M1G,Siouan languages; n.i.e.,0,2016
M1G,Tlingit,0,2016
M1G,Tsimshian languages,0,2016
M1G,Gitxsan (Gitksan),0,2016
M1G,Nisga'a,0,2016
M1G,Tsimshian,0,2016
M1G,Wakashan languages,0,2016
M1G,Haisla,0,2016
M1G,Heiltsuk,0,2016
M1G,Kwakiutl (Kwak'wala),0,2016
M1G,Nuu-chah-nulth (Nootka),0,2016
M1G,Wakashan languages; n.i.e.,0,2016
M1G,Aboriginal languages; n.o.s.,0,2016
M1G,Afro-Asiatic languages,250,2016
M1G,Berber languages,0,2016
M1G,Kabyle,0,2016
M1G,Berber languages; n.i.e.,0,2016
M1G,Cushitic languages,45,2016
M1G,Bilen,0,2016
M1G,Oromo,10,2016
M1G,Somali,30,2016
M1G,Cushitic languages; n.i.e.,0,2016
M1G,Semitic languages,205,2016
M1G,Amharic,35,2016
M1G,Arabic,135,2016
M1G,Assyrian Neo-Aramaic,15,2016
M1G,Chaldean Neo-Aramaic,0,2016
M1G,Harari,0,2016
M1G,Hebrew,0,2016
M1G,Maltese,0,2016
M1G,Tigrigna,20,2016
M1G,Semitic languages; n.i.e.,0,2016
M1G,Afro-Asiatic languages; n.i.e.,5,2016
M1G,Austro-Asiatic languages,60,2016
M1G,Khmer (Cambodian),0,2016
M1G,Vietnamese,55,2016
M1G,Austro-Asiatic languages; n.i.e,0,2016
M1G,Austronesian languages,725,2016
M1G,Bikol,0,2016
M1G,Cebuano,20,2016
M1G,Fijian,0,2016
M1G,Hiligaynon,0,2016
M1G,Ilocano,35,2016
M1G,Malagasy,0,2016
M1G,Malay,5,2016
M1G,Pampangan (Kapampangan; Pampango),10,2016
M1G,Pangasinan,0,2016
M1G,Tagalog (Pilipino; Filipino),660,2016
M1G,Waray-Waray,0,2016
M1G,Austronesian languages; n.i.e.,0,2016
M1G,Creole languages,35,2016
M1G,Haitian Creole,5,2016
M1G,Creole; n.o.s.,25,2016
M1G,Creole languages; n.i.e.,10,2016
M1G,Dravidian languages,2585,2016
M1G,Kannada,10,2016
M1G,Malayalam,155,2016
M1G,Tamil,2385,2016
M1G,Telugu,35,2016
M1G,Dravidian languages; n.i.e.,0,2016
M1G,Hmong-Mien languages,0,2016
M1G,Indo-European languages,5225,2016
M1G,Albanian,10,2016
M1G,Armenian,25,2016
M1G,Balto-Slavic languages,265,2016
M1G,Baltic languages,10,2016
M1G,Baltic languages,10,2016
M1G,Baltic languages,0,2016
M1G,Slavic languages,255,2016
M1G,Slavic languages,0,2016
M1G,Slavic languages,0,2016
M1G,Slavic languages,5,2016
M1G,Slavic languages,5,2016
M1G,Slavic languages,45,2016
M1G,Slavic languages,65,2016
M1G,Slavic languages,85,2016
M1G,Slavic languages,20,2016
M1G,Slavic languages,10,2016
M1G,Slavic languages,0,2016
M1G,Slavic languages,10,2016
M1G,Slavic languages,0,2016
M1G,Slavic languages,5,2016
M1G,Slavic languages,0,2016
M1G,Celtic languages,0,2016
M1G,Scottish Gaelic,0,2016
M1G,Welsh,0,2016
M1G,Celtic languages; n.i.e.,0,2016
M1G,Germanic languages,25,2016
M1G,Afrikaans,0,2016
M1G,Danish,0,2016
M1G,Dutch,0,2016
M1G,Frisian,0,2016
M1G,German,25,2016
M1G,Icelandic,0,2016
M1G,Norwegian,0,2016
M1G,Swedish,5,2016
M1G,Vlaams (Flemish),0,2016
M1G,Yiddish,0,2016
M1G,Germanic languages; n.i.e.,0,2016
M1G,Greek,130,2016
M1G,Indo-Iranian languages,4470,2016
M1G,Indo-Aryan languages,4000,2016
M1G,Indo-Aryan languages,390,2016
M1G,Indo-Aryan languages,2235,2016
M1G,Indo-Aryan languages,295,2016
M1G,Indo-Aryan languages,0,2016
M1G,Indo-Aryan languages,5,2016
M1G,Indo-Aryan languages,25,2016
M1G,Indo-Aryan languages,15,2016
M1G,Indo-Aryan languages,0,2016
M1G,Indo-Aryan languages,220,2016
M1G,Indo-Aryan languages,5,2016
M1G,Indo-Aryan languages,70,2016
M1G,Indo-Aryan languages,735,2016
M1G,Iranian languages,465,2016
M1G,Iranian languages,10,2016
M1G,Iranian languages,90,2016
M1G,Iranian languages,370,2016
M1G,Indo-Iranian languages; n.i.e.,5,2016
M1G,Italic (Romance) languages,300,2016
M1G,Catalan,0,2016
M1G,Italian,60,2016
M1G,Portuguese,30,2016
M1G,Romanian,45,2016
M1G,Spanish,170,2016
M1G,Italic (Romance) languages; n.i.e.,0,2016
M1G,Japanese,10,2016
M1G,Kartvelian languages,0,2016
M1G,Georgian,0,2016
M1G,Korean,25,2016
M1G,Mongolic languages,0,2016
M1G,Mongolian,0,2016
M1G,Niger-Congo languages,65,2016
M1G,Akan (Twi),10,2016
M1G,Bamanankan,0,2016
M1G,Edo,0,2016
M1G,Ewe,0,2016
M1G,Fulah (Pular; Pulaar; Fulfulde),0,2016
M1G,Ga,0,2016
M1G,Ganda,0,2016
M1G,Igbo,5,2016
M1G,Lingala,5,2016
M1G,Rundi (Kirundi),0,2016
M1G,Kinyarwanda (Rwanda),0,2016
M1G,Shona,0,2016
M1G,Swahili,30,2016
M1G,Wolof,0,2016
M1G,Yoruba,5,2016
M1G,Niger-Congo languages; n.i.e.,15,2016
M1G,Nilo-Saharan languages,0,2016
M1G,Dinka,0,2016
M1G,Nilo-Saharan languages; n.i.e.,0,2016
M1G,Sign languages,15,2016
M1G,American Sign Language,5,2016
M1G,Quebec Sign Language,0,2016
M1G,Sign languages; n.i.e,5,2016
M1G,Sino-Tibetan languages,475,2016
M1G,Chinese languages,460,2016
M1G,Cantonese,200,2016
M1G,Hakka,5,2016
M1G,Mandarin,230,2016
M1G,Min Dong,0,2016
M1G,Min Nan (Chaochow; Teochow; Fukien; Taiwanese),5,2016
M1G,Wu (Shanghainese),0,2016
M1G,Chinese; n.o.s.,20,2016
M1G,Chinese languages; n.i.e.,0,2016
M1G,Tibeto-Burman languages,10,2016
M1G,Burmese,5,2016
M1G,Karenic languages,0,2016
M1G,Tibetan,5,2016
M1G,Tibeto-Burman languages; n.i.e.,0,2016
M1G,Tai-Kadai languages,0,2016
M1G,Lao,0,2016
M1G,Thai,0,2016
M1G,Tai-Kadai languages; n.i.e,0,2016
M1G,Turkic languages,15,2016
M1G,Azerbaijani,0,2016
M1G,Turkish,15,2016
M1G,Uyghur,0,2016
M1G,Uzbek,0,2016
M1G,Turkic languages; n.i.e.,0,2016
M1G,Uralic languages,35,2016
M1G,Estonian,0,2016
M1G,Finnish,0,2016
M1G,Hungarian,35,2016
M1G,Uralic languages; n.i.e.,0,2016
M1G,Other languages; n.i.e.,0,2016
M1H,Algonquian languages,0,2016
M1H,Blackfoot,0,2016
M1H,Cree-Montagnais languages,0,2016
M1H,Atikamekw,0,2016
M1H,Montagnais (Innu),0,2016
M1H,Moose Cree,0,2016
M1H,Naskapi,0,2016
M1H,Northern East Cree,0,2016
M1H,Plains Cree,0,2016
M1H,Southern East Cree,0,2016
M1H,Swampy Cree,0,2016
M1H,Woods Cree,0,2016
M1H,Cree; n.o.s.,0,2016
M1H,Eastern Algonquian languages,0,2016
M1H,Malecite,0,2016
M1H,Mi'kmaq,0,2016
M1H,Ojibway-Potawatomi languages,0,2016
M1H,Algonquin,0,2016
M1H,Ojibway,0,2016
M1H,Oji-Cree,0,2016
