FSA,Language,Count,Year
M1H,German,25,2001
M1H,Polish,0,2001
M1H,Punjabi,80,2001
M1H,Greek,165,2001
M1H,Vietnamese,25,2001
M1H,Arabic,25,2001
M1H,Cree,0,2001
M1H,Tagalog (Pilipino),160,2001
M1H,Ukrainian,0,2001
M1H,Persian (Farsi),125,2001
M1H,Korean,75,2001
M1H,Hungarian,40,2001
M1H,Tamil,720,2001
M1H,Gujarati,625,2001
M1H,Croatian,50,2001
M1H,Armenian,0,2001
M1H,Inuktitut (Eskimo),0,2001
M1H,Hindi,75,2001
M1H,Urdu,125,2001
M1H,Japanese,0,2001
M1H,Russian,0,2001
M1H,Creoles,0,2001
M1H,Dutch,0,2001
M1H,Khmer (Cambodian),0,2001
M1H,Ojibway,0,2001
M1H,Romanian,20,2001
M1H,Czech,0,2001
M1H,Lao,0,2001
M1H,Macedonian,40,2001
M1H,Finnish,0,2001
M1H,Montagnais-Naskapi,0,2001
M1H,Hebrew,0,2001
M1H,Yiddish,0,2001
M1H,Serbian,0,2001
M1H,Bengali,45,2001
M1H,Slovak,0,2001
M1H,Estonian,0,2001
M1H,Turkish,0,2001
M1H,Lithuanian,0,2001
M1H,Latvian (Lettish),0,2001
M1H,Micmac,0,2001
M1H,Slovenian,10,2001
M1H,Bulgarian,0,2001
M1H,Serbo-Croatian,0,2001
M1H,Dakota/Sioux,0,2001
M1H,South Slave,0,2001
M1H,Malay-Bahasa,0,2001
M1H,Maltese,0,2001
M1H,Blackfoot,0,2001
M1H,Dogrib,0,2001
M1H,Danish,0,2001
M1H,Swedish,0,2001
M1H,Malayalam,30,2001
M1H,Thai,0,2001
M1H,Kurdish,0,2001
M1H,Pashto,75,2001
M1H,Flemish,0,2001
M1H,Chipewyan,0,2001
M1H,Kutchin-Gwich'in (Loucheux),0,2001
M1H,Norwegian,0,2001
M1H,Gaelic languages,0,2001
M1H,Tlingit,0,2001
M1H,Other languages,125,2001
M1J,English,20705,2001
M1J,French,100,2001
M1J,Cantonese,270,2001
M1J,Mandarin,0,2001
M1J,Hakka,0,2001
M1J,"Chinese, n.o.s.",320,2001
M1J,Italian,140,2001
M1J,Portuguese,55,2001
M1J,Spanish,165,2001
M1J,German,40,2001
M1J,Polish,415,2001
M1J,Punjabi,105,2001
M1J,Greek,210,2001
M1J,Vietnamese,25,2001
M1J,Arabic,95,2001
M1J,Cree,0,2001
M1J,Tagalog (Pilipino),265,2001
M1J,Ukrainian,0,2001
M1J,Persian (Farsi),265,2001
M1J,Korean,65,2001
M1J,Hungarian,45,2001
M1J,Tamil,1995,2001
M1J,Gujarati,160,2001
M1J,Croatian,0,2001
M1J,Armenian,45,2001
M1J,Inuktitut (Eskimo),0,2001
M1J,Hindi,40,2001
M1J,Urdu,515,2001
M1J,Japanese,0,2001
M1J,Russian,50,2001
M1J,Creoles,0,2001
M1J,Dutch,0,2001
M1J,Khmer (Cambodian),0,2001
M1J,Ojibway,0,2001
M1J,Romanian,45,2001
M1J,Czech,25,2001
M1J,Lao,10,2001
M1J,Macedonian,285,2001
M1J,Finnish,10,2001
M1J,Montagnais-Naskapi,0,2001
M1J,Hebrew,0,2001
M1J,Yiddish,0,2001
M1J,Serbian,30,2001
M1J,Bengali,145,2001
M1J,Slovak,0,2001
M1J,Estonian,10,2001
M1J,Turkish,15,2001
M1J,Lithuanian,0,2001
M1J,Latvian (Lettish),0,2001
M1J,Micmac,0,2001
M1J,Slovenian,0,2001
M1J,Bulgarian,0,2001
M1J,Serbo-Croatian,10,2001
M1J,Dakota/Sioux,0,2001
M1J,South Slave,0,2001
M1J,Malay-Bahasa,0,2001
M1J,Maltese,0,2001
M1J,Blackfoot,0,2001
M1J,Dogrib,0,2001
M1J,Danish,0,2001
M1J,Swedish,0,2001
M1J,Malayalam,45,2001
M1J,Thai,0,2001
M1J,Kurdish,45,2001
M1J,Pashto,40,2001
M1J,Flemish,0,2001
M1J,Chipewyan,0,2001
M1J,Kutchin-Gwich'in (Loucheux),0,2001
M1J,Norwegian,0,2001
M1J,Gaelic languages,0,2001
M1J,Tlingit,0,2001
M1J,Other languages,880,2001
M1K,English,26740,2001
M1K,French,115,2001
M1K,Cantonese,825,2001
M1K,Mandarin,385,2001
M1K,Hakka,0,2001
M1K,"Chinese, n.o.s.",1285,2001
M1K,Italian,565,2001
M1K,Portuguese,55,2001
M1K,Spanish,210,2001
M1K,German,10,2001
M1K,Polish,60,2001
M1K,Punjabi,115,2001
M1K,Greek,555,2001
M1K,Vietnamese,180,2001
M1K,Arabic,170,2001
M1K,Cree,0,2001
M1K,Tagalog (Pilipino),550,2001
M1K,Ukrainian,0,2001
M1K,Persian (Farsi),345,2001
M1K,Korean,65,2001
M1K,Hungarian,45,2001
M1K,Tamil,2025,2001
M1K,Gujarati,95,2001
M1K,Croatian,15,2001
M1K,Armenian,10,2001
M1K,Inuktitut (Eskimo),0,2001
M1K,Hindi,55,2001
M1K,Urdu,210,2001
M1K,Japanese,0,2001
M1K,Russian,70,2001
M1K,Creoles,10,2001
M1K,Dutch,0,2001
M1K,Khmer (Cambodian),0,2001
M1K,Ojibway,0,2001
M1K,Romanian,115,2001
M1K,Czech,20,2001
M1K,Lao,0,2001
M1K,Macedonian,295,2001
M1K,Finnish,10,2001
M1K,Montagnais-Naskapi,0,2001
M1K,Hebrew,0,2001
M1K,Yiddish,0,2001
M1K,Serbian,40,2001
M1K,Bengali,20,2001
M1K,Slovak,25,2001
M1K,Estonian,0,2001
M1K,Turkish,0,2001
M1K,Lithuanian,0,2001
M1K,Latvian (Lettish),0,2001
M1K,Micmac,0,2001
M1K,Slovenian,10,2001
M1K,Bulgarian,60,2001
M1K,Serbo-Croatian,10,2001
M1K,Dakota/Sioux,0,2001
M1K,South Slave,0,2001
M1K,Malay-Bahasa,0,2001
M1K,Maltese,0,2001
M1K,Blackfoot,0,2001
M1K,Dogrib,0,2001
M1K,Danish,0,2001
M1K,Swedish,0,2001
M1K,Malayalam,0,2001
M1K,Thai,0,2001
M1K,Kurdish,15,2001
M1K,Pashto,95,2001
M1K,Flemish,0,2001
M1K,Chipewyan,0,2001
M1K,Kutchin-Gwich'in (Loucheux),0,2001
M1K,Norwegian,0,2001
M1K,Gaelic languages,0,2001
M1K,Tlingit,0,2001
M1K,Other languages,990,2001
M1L,English,15355,2001
M1L,French,75,2001
M1L,Cantonese,430,2001
M1L,Mandarin,100,2001
M1L,Hakka,0,2001
M1L,"Chinese, n.o.s.",520,2001
M1L,Italian,245,2001
M1L,Portuguese,40,2001
M1L,Spanish,135,2001
M1L,German,10,2001
M1L,Polish,45,2001
M1L,Punjabi,10,2001
M1L,Greek,185,2001
M1L,Vietnamese,80,2001
M1L,Arabic,135,2001
M1L,Cree,0,2001
M1L,Tagalog (Pilipino),310,2001
M1L,Ukrainian,0,2001
M1L,Persian (Farsi),175,2001
M1L,Korean,30,2001
M1L,Hungarian,10,2001
M1L,Tamil,630,2001
M1L,Gujarati,75,2001
M1L,Croatian,0,2001
M1L,Armenian,0,2001
M1L,Inuktitut (Eskimo),0,2001
M1L,Hindi,35,2001
M1L,Urdu,415,2001
M1L,Japanese,0,2001
M1L,Russian,55,2001
M1L,Creoles,0,2001
M1L,Dutch,0,2001
M1L,Khmer (Cambodian),0,2001
M1L,Ojibway,0,2001
M1L,Romanian,40,2001
M1L,Czech,0,2001
M1L,Lao,0,2001
M1L,Macedonian,15,2001
M1L,Finnish,10,2001
M1L,Montagnais-Naskapi,0,2001
M1L,Hebrew,0,2001
M1L,Yiddish,0,2001
M1L,Serbian,0,2001
M1L,Bengali,370,2001
M1L,Slovak,0,2001
M1L,Estonian,0,2001
M1L,Turkish,30,2001
M1L,Lithuanian,0,2001
M1L,Latvian (Lettish),0,2001
M1L,Micmac,0,2001
M1L,Slovenian,0,2001
M1L,Bulgarian,10,2001
M1L,Serbo-Croatian,60,2001
M1L,Dakota/Sioux,0,2001
M1L,South Slave,0,2001
M1L,Malay-Bahasa,0,2001
M1L,Maltese,0,2001
M1L,Blackfoot,0,2001
M1L,Dogrib,0,2001
M1L,Danish,0,2001
M1L,Swedish,0,2001
M1L,Malayalam,15,2001
M1L,Thai,0,2001
M1L,Kurdish,15,2001
M1L,Pashto,35,2001
M1L,Flemish,0,2001
M1L,Chipewyan,0,2001
M1L,Kutchin-Gwich'in (Loucheux),0,2001
M1L,Norwegian,0,2001
M1L,Gaelic languages,0,2001
M1L,Tlingit,0,2001
M1L,Other languages,630,2001
M1M,English,15935,2001
M1M,French,45,2001
M1M,Cantonese,50,2001
M1M,Mandarin,15,2001
M1M,Hakka,0,2001
M1M,"Chinese, n.o.s.",215,2001
M1M,Italian,125,2001
M1M,Portuguese,35,2001
M1M,Spanish,75,2001
M1M,German,30,2001
M1M,Polish,60,2001
M1M,Punjabi,65,2001
M1M,Greek,75,2001
M1M,Vietnamese,0,2001
M1M,Arabic,45,2001
M1M,Cree,0,2001
M1M,Tagalog (Pilipino),75,2001
M1M,Ukrainian,20,2001
M1M,Persian (Farsi),90,2001
M1M,Korean,75,2001
M1M,Hungarian,35,2001
M1M,Tamil,265,2001
M1M,Gujarati,0,2001
M1M,Croatian,0,2001
M1M,Armenian,0,2001
M1M,Inuktitut (Eskimo),0,2001
M1M,Hindi,0,2001
M1M,Urdu,15,2001
M1M,Japanese,80,2001
M1M,Russian,95,2001
M1M,Creoles,0,2001
M1M,Dutch,10,2001
M1M,Khmer (Cambodian),0,2001
M1M,Ojibway,0,2001
M1M,Romanian,0,2001
M1M,Czech,0,2001
M1M,Lao,0,2001
M1M,Macedonian,75,2001
M1M,Finnish,0,2001
M1M,Montagnais-Naskapi,0,2001
M1M,Hebrew,0,2001
M1M,Yiddish,0,2001
M1M,Serbian,50,2001
M1M,Bengali,50,2001
M1M,Slovak,20,2001
M1M,Estonian,15,2001
M1M,Turkish,80,2001
M1M,Lithuanian,0,2001
M1M,Latvian (Lettish),15,2001
M1M,Micmac,0,2001
M1M,Slovenian,0,2001
M1M,Bulgarian,0,2001
M1M,Serbo-Croatian,0,2001
M1M,Dakota/Sioux,0,2001
M1M,South Slave,0,2001
M1M,Malay-Bahasa,0,2001
M1M,Maltese,0,2001
M1M,Blackfoot,0,2001
M1M,Dogrib,0,2001
M1M,Danish,0,2001
M1M,Swedish,0,2001
M1M,Malayalam,0,2001
M1M,Thai,0,2001
M1M,Kurdish,10,2001
M1M,Pashto,20,2001
M1M,Flemish,0,2001
M1M,Chipewyan,0,2001
M1M,Kutchin-Gwich'in (Loucheux),0,2001
M1M,Norwegian,0,2001
M1M,Gaelic languages,0,2001
M1M,Tlingit,0,2001
M1M,Other languages,190,2001
M1N,English,17820,2001
M1N,French,50,2001
M1N,Cantonese,520,2001
M1N,Mandarin,145,2001
M1N,Hakka,0,2001
M1N,"Chinese, n.o.s.",280,2001
M1N,Italian,105,2001
M1N,Portuguese,0,2001
M1N,Spanish,50,2001
M1N,German,25,2001
M1N,Polish,30,2001
M1N,Punjabi,15,2001
M1N,Greek,85,2001
M1N,Vietnamese,0,2001
M1N,Arabic,15,2001
M1N,Cree,0,2001
M1N,Tagalog (Pilipino),60,2001
M1N,Ukrainian,0,2001
M1N,Persian (Farsi),35,2001
M1N,Korean,10,2001
M1N,Hungarian,20,2001
M1N,Tamil,50,2001
M1N,Gujarati,0,2001
M1N,Croatian,0,2001
M1N,Armenian,0,2001
M1N,Inuktitut (Eskimo),0,2001
M1N,Hindi,0,2001
M1N,Urdu,10,2001
M1N,Japanese,40,2001
M1N,Russian,40,2001
M1N,Creoles,0,2001
M1N,Dutch,15,2001
M1N,Khmer (Cambodian),0,2001
M1N,Ojibway,0,2001
M1N,Romanian,20,2001
M1N,Czech,0,2001
M1N,Lao,0,2001
M1N,Macedonian,35,2001
M1N,Finnish,0,2001
M1N,Montagnais-Naskapi,0,2001
M1N,Hebrew,0,2001
M1N,Yiddish,0,2001
M1N,Serbian,0,2001
M1N,Bengali,115,2001
M1N,Slovak,0,2001
M1N,Estonian,0,2001
M1N,Turkish,0,2001
M1N,Lithuanian,0,2001
M1N,Latvian (Lettish),10,2001
M1N,Micmac,0,2001
M1N,Slovenian,0,2001
M1N,Bulgarian,0,2001
M1N,Serbo-Croatian,20,2001
M1N,Dakota/Sioux,0,2001
M1N,South Slave,0,2001
M1N,Malay-Bahasa,0,2001
M1N,Maltese,0,2001
M1N,Blackfoot,0,2001
M1N,Dogrib,0,2001
M1N,Danish,0,2001
M1N,Swedish,0,2001
M1N,Malayalam,0,2001
M1N,Thai,0,2001
M1N,Kurdish,0,2001
M1N,Pashto,0,2001
M1N,Flemish,0,2001
M1N,Chipewyan,0,2001
M1N,Kutchin-Gwich'in (Loucheux),0,2001
M1N,Norwegian,0,2001
M1N,Gaelic languages,0,2001
M1N,Tlingit,0,2001
M1N,Other languages,105,2001
M1P,English,17810,2001
M1P,French,15,2001
M1P,Cantonese,1060,2001
M1P,Mandarin,225,2001
M1P,Hakka,15,2001
M1P,"Chinese, n.o.s.",1155,2001
M1P,Italian,130,2001
M1P,Portuguese,90,2001
M1P,Spanish,95,2001
M1P,German,15,2001
M1P,Polish,75,2001
M1P,Punjabi,70,2001
M1P,Greek,290,2001
M1P,Vietnamese,90,2001
M1P,Arabic,330,2001
M1P,Cree,0,2001
M1P,Tagalog (Pilipino),335,2001
M1P,Ukrainian,0,2001
M1P,Persian (Farsi),475,2001
M1P,Korean,295,2001
M1P,Hungarian,35,2001
M1P,Tamil,1685,2001
M1P,Gujarati,435,2001
M1P,Croatian,10,2001
M1P,Armenian,110,2001
M1P,Inuktitut (Eskimo),0,2001
M1P,Hindi,55,2001
M1P,Urdu,405,2001
M1P,Japanese,10,2001
M1P,Russian,30,2001
M1P,Creoles,50,2001
M1P,Dutch,0,2001
M1P,Khmer (Cambodian),0,2001
M1P,Ojibway,0,2001
M1P,Romanian,60,2001
M1P,Czech,20,2001
M1P,Lao,0,2001
M1P,Macedonian,105,2001
M1P,Finnish,0,2001
M1P,Montagnais-Naskapi,0,2001
M1P,Hebrew,0,2001
M1P,Yiddish,0,2001
M1P,Serbian,0,2001
M1P,Bengali,80,2001
M1P,Slovak,0,2001
M1P,Estonian,0,2001
M1P,Turkish,10,2001
M1P,Lithuanian,0,2001
M1P,Latvian (Lettish),30,2001
M1P,Micmac,0,2001
M1P,Slovenian,25,2001
M1P,Bulgarian,25,2001
M1P,Serbo-Croatian,10,2001
M1P,Dakota/Sioux,0,2001
M1P,South Slave,0,2001
M1P,Malay-Bahasa,0,2001
M1P,Maltese,0,2001
M1P,Blackfoot,0,2001
M1P,Dogrib,0,2001
M1P,Danish,0,2001
M1P,Swedish,0,2001
M1P,Malayalam,0,2001
M1P,Thai,0,2001
M1P,Kurdish,20,2001
M1P,Pashto,35,2001
M1P,Flemish,0,2001
M1P,Chipewyan,0,2001
M1P,Kutchin-Gwich'in (Loucheux),0,2001
M1P,Norwegian,0,2001
M1P,Gaelic languages,0,2001
M1P,Tlingit,0,2001
M1P,Other languages,400,2001
M1R,English,17120,2001
M1R,French,45,2001
M1R,Cantonese,135,2001
M1R,Mandarin,50,2001
M1R,Hakka,0,2001
M1R,"Chinese, n.o.s.",505,2001
M1R,Italian,220,2001
M1R,Portuguese,15,2001
M1R,Spanish,55,2001
M1R,German,25,2001
M1R,Polish,60,2001
M1R,Punjabi,35,2001
M1R,Greek,250,2001
M1R,Vietnamese,55,2001
M1R,Arabic,490,2001
M1R,Cree,0,2001
M1R,Tagalog (Pilipino),400,2001
M1R,Ukrainian,0,2001
M1R,Persian (Farsi),150,2001
M1R,Korean,150,2001
M1R,Hungarian,15,2001
M1R,Tamil,490,2001
M1R,Gujarati,15,2001
M1R,Croatian,10,2001
M1R,Armenian,120,2001
M1R,Inuktitut (Eskimo),0,2001
M1R,Hindi,0,2001
M1R,Urdu,175,2001
M1R,Japanese,20,2001
M1R,Russian,35,2001
M1R,Creoles,0,2001
M1R,Dutch,0,2001
M1R,Khmer (Cambodian),0,2001
M1R,Ojibway,0,2001
M1R,Romanian,15,2001
M1R,Czech,0,2001
M1R,Lao,0,2001
M1R,Macedonian,40,2001
M1R,Finnish,0,2001
M1R,Montagnais-Naskapi,0,2001
M1R,Hebrew,0,2001
M1R,Yiddish,0,2001
M1R,Serbian,70,2001
M1R,Bengali,0,2001
M1R,Slovak,15,2001
M1R,Estonian,25,2001
M1R,Turkish,60,2001
M1R,Lithuanian,0,2001
M1R,Latvian (Lettish),20,2001
M1R,Micmac,0,2001
M1R,Slovenian,15,2001
M1R,Bulgarian,40,2001
M1R,Serbo-Croatian,0,2001
M1R,Dakota/Sioux,0,2001
M1R,South Slave,0,2001
M1R,Malay-Bahasa,0,2001
M1R,Maltese,0,2001
M1R,Blackfoot,0,2001
M1R,Dogrib,0,2001
M1R,Danish,0,2001
M1R,Swedish,0,2001
M1R,Malayalam,10,2001
M1R,Thai,0,2001
M1R,Kurdish,0,2001
M1R,Pashto,0,2001
M1R,Flemish,0,2001
M1R,Chipewyan,0,2001
M1R,Kutchin-Gwich'in (Loucheux),0,2001
M1R,Norwegian,0,2001
M1R,Gaelic languages,0,2001
M1R,Tlingit,0,2001
M1R,Other languages,325,2001
M1S,English,12130,2001
M1S,French,35,2001
M1S,Cantonese,4595,2001
M1S,Mandarin,680,2001
M1S,Hakka,15,2001
M1S,"Chinese, n.o.s.",3975,2001
M1S,Italian,150,2001
M1S,Portuguese,10,2001
M1S,Spanish,0,2001
M1S,German,0,2001
M1S,Polish,20,2001
M1S,Punjabi,25,2001
M1S,Greek,210,2001
M1S,Vietnamese,95,2001
M1S,Arabic,50,2001
M1S,Cree,0,2001
M1S,Tagalog (Pilipino),145,2001
M1S,Ukrainian,85,2001
M1S,Persian (Farsi),90,2001
M1S,Korean,20,2001
M1S,Hungarian,30,2001
M1S,Tamil,620,2001
M1S,Gujarati,150,2001
M1S,Croatian,0,2001
M1S,Armenian,85,2001
M1S,Inuktitut (Eskimo),0,2001
M1S,Hindi,30,2001
M1S,Urdu,145,2001
M1S,Japanese,15,2001
M1S,Russian,25,2001
M1S,Creoles,30,2001
M1S,Dutch,10,2001
M1S,Khmer (Cambodian),0,2001
M1S,Ojibway,0,2001
M1S,Romanian,15,2001
M1S,Czech,0,2001
M1S,Lao,0,2001
M1S,Macedonian,35,2001
M1S,Finnish,0,2001
M1S,Montagnais-Naskapi,0,2001
M1S,Hebrew,0,2001
M1S,Yiddish,0,2001
M1S,Serbian,0,2001
M1S,Bengali,0,2001
M1S,Slovak,0,2001
M1S,Estonian,0,2001
M1S,Turkish,0,2001
M1S,Lithuanian,0,2001
M1S,Latvian (Lettish),15,2001
M1S,Micmac,0,2001
M1S,Slovenian,0,2001
M1S,Bulgarian,15,2001
M1S,Serbo-Croatian,0,2001
M1S,Dakota/Sioux,0,2001
M1S,South Slave,0,2001
M1S,Malay-Bahasa,0,2001
M1S,Maltese,0,2001
M1S,Blackfoot,0,2001
M1S,Dogrib,0,2001
M1S,Danish,0,2001
M1S,Swedish,0,2001
M1S,Malayalam,0,2001
M1S,Thai,0,2001
M1S,Kurdish,0,2001
M1S,Pashto,55,2001
M1S,Flemish,0,2001
M1S,Chipewyan,0,2001
M1S,Kutchin-Gwich'in (Loucheux),0,2001
M1S,Norwegian,0,2001
M1S,Gaelic languages,0,2001
M1S,Tlingit,0,2001
M1S,Other languages,555,2001
M1T,English,15295,2001
M1T,French,60,2001
M1T,Cantonese,2420,2001
M1T,Mandarin,655,2001
M1T,Hakka,0,2001
M1T,"Chinese, n.o.s.",2270,2001
M1T,Italian,280,2001
M1T,Portuguese,75,2001
M1T,Spanish,30,2001
M1T,German,35,2001
M1T,Polish,10,2001
M1T,Punjabi,35,2001
M1T,Greek,225,2001
M1T,Vietnamese,20,2001
M1T,Arabic,155,2001
M1T,Cree,0,2001
M1T,Tagalog (Pilipino),130,2001
M1T,Ukrainian,0,2001
M1T,Persian (Farsi),330,2001
M1T,Korean,85,2001
M1T,Hungarian,35,2001
M1T,Tamil,505,2001
M1T,Gujarati,70,2001
M1T,Croatian,15,2001
M1T,Armenian,405,2001
M1T,Inuktitut (Eskimo),0,2001
M1T,Hindi,85,2001
M1T,Urdu,300,2001
M1T,Japanese,10,2001
M1T,Russian,40,2001
M1T,Creoles,0,2001
M1T,Dutch,0,2001
M1T,Khmer (Cambodian),0,2001
M1T,Ojibway,0,2001
M1T,Romanian,15,2001
M1T,Czech,0,2001
M1T,Lao,10,2001
M1T,Macedonian,55,2001
M1T,Finnish,0,2001
M1T,Montagnais-Naskapi,0,2001
M1T,Hebrew,0,2001
M1T,Yiddish,0,2001
M1T,Serbian,60,2001
M1T,Bengali,115,2001
M1T,Slovak,0,2001
M1T,Estonian,0,2001
M1T,Turkish,15,2001
M1T,Lithuanian,0,2001
M1T,Latvian (Lettish),0,2001
M1T,Micmac,0,2001
M1T,Slovenian,10,2001
M1T,Bulgarian,0,2001
M1T,Serbo-Croatian,20,2001
M1T,Dakota/Sioux,0,2001
