,FSA,Mean,Std,Year,dist
43,M4N,21.25,25.829972899714782,2011,1.2155281364571662
44,M4P,49.473684210526315,80.55010541841531,2011,1.6281404286700967
45,M4R,20.833333333333332,24.986107250941586,2011,1.1993331480451963
46,M4S,58.8235294117647,84.4566731670459,2011,1.4357634438397804
47,M4T,15.675675675675675,13.860412329684417,2011,0.8841987175833163
48,M4V,24.65909090909091,32.98411682628349,2011,1.3376047376557358
49,M4W,26.21951219512195,33.03325168425321,2011,1.2598728549343086
50,M4X,98.25396825396825,181.62878314079336,2011,1.8485643518368307
51,M4Y,70.67796610169492,121.67077566162118,2011,1.7214809985697
52,M5A,103.0,204.57516955877122,2011,1.9861666947453516
53,M5B,44.680851063829785,67.31479126224744,2011,1.5065691377741095
54,M5C,11.206896551724139,9.970229168828252,2011,0.8896512181415979
55,M5E,22.87878787878788,23.678090596336904,2011,1.034936410171017
56,M5G,51.875,90.91677169257606,2011,1.7526124663629121
57,M5H,11.538461538461538,8.854511102477952,2011,0.7673909622147559
58,M5J,35.853658536585364,49.29877106052975,2011,1.3749997370623945
59,M5M,41.666666666666664,53.70702416299421,2011,1.288968579911861
60,M5N,40.58139534883721,62.95263356263665,2011,1.5512683342082383
61,M5P,32.25,43.530879844083096,2011,1.3497947238475378
62,M5R,38.421052631578945,54.99727182019028,2011,1.4314358418953634
63,M5S,53.40425531914894,93.4737782264888,2011,1.7503058074282765
64,M5T,116.69491525423729,371.23432474981416,2011,3.1812382222569404
65,M5V,63.68421052631579,116.9440048784388,2011,1.8363108204052374
66,M5W,,,2011,
67,M6A,85.42372881355932,203.9177470759635,2011,2.387132356643223
68,M6B,136.93548387096774,283.52099944799795,2011,2.0704713740607623
69,M6C,72.45283018867924,139.84365475418932,2011,1.9301337765552171
70,M6E,223.3050847457627,727.3218869677172,2011,3.2570771408801
71,M6G,125.3061224489796,283.41288868490034,2011,2.2617640953680973
72,M6H,196.07692307692307,692.8888757101245,2011,3.5337604488943186
73,M6J,156.22448979591837,536.3039903007386,2011,3.432906012375727
74,M6K,156.953125,334.46157429177777,2011,2.1309647341636415
75,M6L,127.5,327.17343549950954,2011,2.566066160780467
76,M6M,204.6969696969697,535.9223702743841,2011,2.6181255690680496
77,M6N,204.05797101449275,603.8759322633232,2011,2.9593351794154334
78,M6P,105.63380281690141,192.02209669184677,2011,1.8178091820161495
79,M6R,40.88235294117647,93.36679660451652,2011,2.283792147160836
80,M6S,76.9090909090909,121.51128233846103,2011,1.5799339311147416
81,M8V,83.14285714285714,170.2291972366572,2011,2.0474302073137465
82,M8W,74.6938775510204,130.30736099646313,2011,1.7445521007723206
83,M8X,25.27027027027027,38.37837837837838,2011,1.518716577540107
84,M8Y,84.89795918367346,169.07759900599186,2011,1.9915390267532695
85,M8Z,61.2,107.5153942465915,2011,1.7567874876894034
86,M9A,108.28358208955224,182.0684475168569,2011,1.6814039949868247
87,M9B,109.6774193548387,162.38115000581575,2011,1.4805340147589083
88,M9C,128.08823529411765,212.07141799917298,2011,1.6556666387995134
89,M9L,117.27272727272727,279.43623143396513,2011,2.382789570367145
90,M9M,134.56140350877192,291.9809545305249,2011,2.1698715004224147
91,M9N,94.04761904761905,213.05014154370184,2011,2.2653432771735384
92,M9P,79.41176470588235,152.6109273797566,2011,1.921767233671009
93,M9R,146.95652173913044,248.9386418075811,2011,1.6939611720634216
94,M9V,323.65671641791045,780.6415186651583,2011,2.4119428983428914
95,M9W,172.8985507246377,415.4754616981151,2011,2.403001413006701
0,M1B,449.11504424778764,1255.8675085988182,2016,2.7963158319540184
1,M1C,169.27083333333334,371.64820056424196,2016,2.19558321564106
2,M1G,307.5520833333333,882.233787394622,2016,2.8685670987259515
3,M1H,272.25274725274727,643.8228306123722,2016,2.3647982880212255
4,M1J,270.0952380952381,679.4272731508016,2016,2.5155100028502884
5,M1K,372.33644859813086,862.544951492035,2016,2.3165740414068208
6,M1L,324.41747572815535,932.8725084255362,2016,2.8755310000846994
7,M1M,148.1547619047619,329.71468524741255,2016,2.22547477386763
8,M1N,87.5,185.7112878433415,2016,2.122414718209617
9,M1P,411.4864864864865,1011.3708462063378,2016,2.457847048251855
10,M1R,210.0,434.9419614200515,2016,2.0711521972383404
11,M1S,688.780487804878,2481.2986569506566,2016,3.602452016111081
12,M1T,399.0686274509804,1266.7516219689087,2016,3.1742701250664216
13,M1V,1105.5294117647059,4456.526741990463,2016,4.031124540483019
14,M1W,682.843137254902,2604.521474791287,2016,3.814231018359099
15,M1X,251.16071428571428,701.1285488610921,2016,2.791553411746972
16,M2H,357.9891304347826,1281.4659276761502,2016,3.579622448647512
17,M2J,614.0086206896551,1718.628941796587,2016,2.7990306387982327
18,M2K,301.0,790.9913610990536,2016,2.62787827607659
19,M2L,133.81944444444446,311.1219538661153,2016,2.324938316384048
20,M2M,438.7113402061856,1105.8131957487296,2016,2.5205940544619145
21,M2N,852.4774774774775,2506.549607364159,2016,2.940311824754786
22,M2P,94.19354838709677,196.69895441525387,2016,2.0882423242715307
23,M2R,487.9611650485437,1468.1106074725426,2016,3.008662804808434
24,M3A,233.44036697247705,548.7578539061817,2016,2.350741052300012
25,M3B,134.51388888888889,317.5329813602725,2016,2.360596247593146
26,M3C,397.33644859813086,1021.573671013018,2016,2.571054517191413
27,M3H,266.8279569892473,656.5909779586423,2016,2.460727823903032
28,M3J,231.74757281553397,499.0246354299088,2016,2.1533111625169923
29,M3K,93.82352941176471,220.7953276255382,2016,2.353304432372507
30,M3L,194.44444444444446,538.1352117942474,2016,2.7675525177989866
31,M3M,217.1195652173913,598.384252771602,2016,2.7560125784724594
32,M3N,336.94444444444446,759.2079307401665,2016,2.253213974167023
33,M4A,127.5,276.02607909663794,2016,2.1649104242873562
34,M4B,95.33707865168539,207.1255898567056,2016,2.1725606950202474
35,M4C,281.8141592920354,814.9279413138487,2016,2.8917210666812654
36,M4E,36.4,70.48668905072317,2016,1.9364475013934939
37,M4G,53.73134328358209,99.36493601938204,2016,1.8492918648051657
38,M4H,391.53409090909093,1239.7397907778106,2016,3.1663648697851494
39,M4J,175.15463917525773,454.5794780452825,2016,2.595303671006027
40,M4K,136.78571428571428,353.4781623021282,2016,2.5841745546891883
41,M4L,119.38271604938272,309.88088384151877,2016,2.5956930290758033
42,M4M,168.1875,577.3031286453851,2016,3.432497234606526
43,M4N,56.40625,97.74995504314823,2016,1.732963191900689
44,M4P,113.65853658536585,247.7189211395475,2016,2.1795012374938727
45,M4R,49.0,82.17765308565745,2016,1.6770949609317847
46,M4S,115.66666666666667,265.0683350048099,2016,2.291657074969538
47,M4T,37.16981132075472,64.53395649945719,2016,1.7361927383102695
48,M4V,64.02985074626865,122.22819008811561,2016,1.9089251132642766
49,M4W,58.5,105.44920916861214,2016,1.80255058407884
50,M4X,145.04807692307693,302.263492407627,2016,2.0838848664496656
51,M4Y,173.27956989247312,426.1022989289112,2016,2.4590452249698256
52,M5A,179.55752212389382,393.11303375832546,2016,2.1893431648442965
53,M5B,91.5,198.23817745328472,2016,2.166537458505844
54,M5C,16.904761904761905,19.178124348192632,2016,1.134480595245198
55,M5E,43.75,76.38308058726095,2016,1.7458989848516788
56,M5G,117.95081967213115,260.6130493964598,2016,2.2095060476975745
57,M5H,23.10810810810811,34.667364342776324,2016,1.500225123605525
58,M5J,100.61538461538461,192.52473905430696,2016,1.9134721771452528
59,M5M,97.5,178.42163630857752,2016,1.829965500600795
60,M5N,87.32758620689656,144.93820180493978,2016,1.6597069505797644
61,M5P,64.71428571428571,115.56966270944773,2016,1.7858446776294352
62,M5R,84.35897435897436,163.1743580879348,2016,1.9342857037779504
63,M5S,132.42424242424244,328.77670697400157,2016,2.482753164792231
64,M5T,194.6987951807229,683.8790623540535,2016,3.512497659367973
65,M5V,183.80208333333334,454.2030249924874,2016,2.4711527571141283
66,M6A,140.77777777777777,326.52710548633485,2016,2.319450630921084
67,M6B,207.81914893617022,549.6418362387973,2016,2.6448084262322467
68,M6C,119.21052631578948,286.5287399835575,2016,2.4035523442329327
69,M6E,337.9896907216495,1273.9662596872627,2016,3.769245910924645
70,M6G,172.1951219512195,492.3284011819256,2016,2.8591309417080666
71,M6H,342.27777777777777,1125.84392077704,2016,3.289269692255595
72,M6J,263.57142857142856,726.2718611694459,2016,2.755502996306841
73,M6K,231.26315789473685,493.3670398507386,2016,2.133357705317258
74,M6L,187.37373737373738,578.4987290498527,2016,3.087405615953392
75,M6M,319.76635514018693,1024.4778435633127,2016,3.2038325080015917
76,M6N,319.95327102803736,1091.9459811976901,2016,3.4128295600453584
77,M6P,184.95192307692307,507.56417517332585,2016,2.7443033126085723
78,M6R,78.92307692307692,176.8799947545756,2016,2.2411695241807825
79,M6S,146.32183908045977,399.2165170106181,2016,2.7283454029790866
80,M8V,177.80701754385964,497.84713494738065,2016,2.7999296193389935
81,M8W,140.9493670886076,370.67427096822786,2016,2.6298399107759316
82,M8X,42.3728813559322,89.81315790225705,2016,2.1195905264932664
83,M8Y,152.83333333333334,476.30175425995526,2016,3.1164782176223897
84,M8Z,128.97260273972603,301.13706762198086,2016,2.3348917616999048
85,M9A,225.69306930693068,625.8111685363541,2016,2.7728417645172962
86,M9B,230.6315789473684,603.5762900828184,2016,2.6170583093504223
87,M9C,292.029702970297,856.107984021789,2016,2.931578450116992
88,M9L,219.20289855072463,574.5058514279311,2016,2.6208861982497353
89,M9M,254.0909090909091,655.3358548443906,2016,2.5791393213911618
90,M9N,157.05263157894737,397.6188963110293,2016,2.531755707074248
91,M9P,153.87755102040816,447.0718397575568,2016,2.90537402494964
92,M9R,253.37962962962962,645.3745068016649,2016,2.547065475409458
93,M9V,560.9649122807018,1643.6014794743446,2016,2.9299541620027405
94,M9W,344.9519230769231,1005.2961903742188,2016,2.914308119830488
