FSA,Language,Count,Year
M3A,Oji-Cree,0,2006
M3A,Shuswap,0,2006
M3A,South Slave,0,2006
M3A,Tlingit,0,2006
M3A,Italian,65,2006
M3A,Portuguese,20,2006
M3A,Romanian,985,2006
M3A,Spanish,680,2006
M3A,Danish,0,2006
M3A,Dutch,10,2006
M3A,Flemish,0,2006
M3A,Frisian,0,2006
M3A,German,60,2006
M3A,Norwegian,0,2006
M3A,Swedish,0,2006
M3A,Yiddish,0,2006
M3A,Bosnian,10,2006
M3A,Bulgarian,105,2006
M3A,Croatian,30,2006
M3A,Czech,0,2006
M3A,Macedonian,70,2006
M3A,Polish,190,2006
M3A,Russian,310,2006
M3A,Serbian,110,2006
M3A,Serbo-Croatian,10,2006
M3A,Slovak,20,2006
M3A,Slovenian,0,2006
M3A,Ukrainian,0,2006
M3A,Latvian,10,2006
M3A,Lithuanian,0,2006
M3A,Estonian,55,2006
M3A,Finnish,20,2006
M3A,Hungarian,175,2006
M3A,Greek,260,2006
M3A,Armenian,455,2006
M3A,Turkish,105,2006
M3A,Amharic,35,2006
M3A,Arabic,540,2006
M3A,Hebrew,0,2006
M3A,Maltese,0,2006
M3A,Somali,35,2006
M3A,Tigrigna,0,2006
M3A,Bengali,385,2006
M3A,Gujarati,255,2006
M3A,Hindi,125,2006
M3A,Kurdish,0,2006
M3A,Panjabi (Punjabi),70,2006
M3A,Pashto,20,2006
M3A,Persian (Farsi),1045,2006
M3A,Sindhi,55,2006
M3A,Sinhala (Sinhalese),15,2006
M3A,Urdu,640,2006
M3A,Malayalam,0,2006
M3A,Tamil,360,2006
M3A,Telugu,100,2006
M3A,Japanese,40,2006
M3A,Korean,660,2006
M3A,Cantonese,460,2006
M3A,"Chinese, n.o.s.",1155,2006
M3A,Mandarin,470,2006
M3A,Taiwanese,15,2006
M3A,Lao,0,2006
M3A,Khmer (Cambodian),0,2006
M3A,Vietnamese,65,2006
M3A,Bisayan languages,70,2006
M3A,Ilocano,50,2006
M3A,Malay,0,2006
M3A,"Tagalog (Pilipino, Filipino)",380,2006
M3A,Akan (Twi),10,2006
M3A,Swahili,0,2006
M3A,Creoles,10,2006
M3A,Other languages,220,2006
M3B,Algonquin,0,2006
M3B,Atikamekw,0,2006
M3B,Blackfoot,0,2006
M3B,Carrier,0,2006
M3B,Chilcotin,0,2006
M3B,Chipewyan,0,2006
M3B,Cree,0,2006
M3B,Siouan languages (Dakota/Sioux),0,2006
M3B,Dene,0,2006
M3B,Dogrib,0,2006
M3B,Gitksan,0,2006
M3B,Inuinnaqtun,0,2006
M3B,"Inuktitut, n.i.e.",0,2006
M3B,Kutchin-Gwich'in (Loucheux),0,2006
M3B,Malecite,0,2006
M3B,Mi'kmaq,0,2006
M3B,Mohawk,0,2006
M3B,Montagnais-Naskapi,0,2006
M3B,Nisga'a,0,2006
M3B,North Slave (Hare),0,2006
M3B,Ojibway,0,2006
M3B,Oji-Cree,0,2006
M3B,Shuswap,0,2006
M3B,South Slave,0,2006
M3B,Tlingit,0,2006
M3B,Italian,45,2006
M3B,Portuguese,10,2006
M3B,Romanian,150,2006
M3B,Spanish,50,2006
M3B,Danish,0,2006
M3B,Dutch,0,2006
M3B,Flemish,0,2006
M3B,Frisian,0,2006
M3B,German,40,2006
M3B,Norwegian,0,2006
M3B,Swedish,10,2006
M3B,Yiddish,0,2006
M3B,Bosnian,0,2006
M3B,Bulgarian,10,2006
M3B,Croatian,10,2006
M3B,Czech,0,2006
M3B,Macedonian,0,2006
M3B,Polish,10,2006
M3B,Russian,85,2006
M3B,Serbian,100,2006
M3B,Serbo-Croatian,0,2006
M3B,Slovak,0,2006
M3B,Slovenian,0,2006
M3B,Ukrainian,10,2006
M3B,Latvian,10,2006
M3B,Lithuanian,0,2006
M3B,Estonian,55,2006
M3B,Finnish,0,2006
M3B,Hungarian,45,2006
M3B,Greek,95,2006
M3B,Armenian,160,2006
M3B,Turkish,25,2006
M3B,Amharic,0,2006
M3B,Arabic,90,2006
M3B,Hebrew,30,2006
M3B,Maltese,0,2006
M3B,Somali,0,2006
M3B,Tigrigna,0,2006
M3B,Bengali,0,2006
M3B,Gujarati,10,2006
M3B,Hindi,50,2006
M3B,Kurdish,0,2006
M3B,Panjabi (Punjabi),10,2006
M3B,Pashto,0,2006
M3B,Persian (Farsi),185,2006
M3B,Sindhi,0,2006
M3B,Sinhala (Sinhalese),30,2006
M3B,Urdu,40,2006
M3B,Malayalam,0,2006
M3B,Tamil,0,2006
M3B,Telugu,0,2006
M3B,Japanese,20,2006
M3B,Korean,420,2006
M3B,Cantonese,470,2006
M3B,"Chinese, n.o.s.",610,2006
M3B,Mandarin,205,2006
M3B,Taiwanese,0,2006
M3B,Lao,0,2006
M3B,Khmer (Cambodian),0,2006
M3B,Vietnamese,0,2006
M3B,Bisayan languages,0,2006
M3B,Ilocano,0,2006
M3B,Malay,0,2006
M3B,"Tagalog (Pilipino, Filipino)",30,2006
M3B,Akan (Twi),0,2006
M3B,Swahili,0,2006
M3B,Creoles,0,2006
M3B,Other languages,45,2006
M3C,Algonquin,0,2006
M3C,Atikamekw,0,2006
M3C,Blackfoot,0,2006
M3C,Carrier,0,2006
M3C,Chilcotin,0,2006
M3C,Chipewyan,0,2006
M3C,Cree,0,2006
M3C,Siouan languages (Dakota/Sioux),0,2006
M3C,Dene,0,2006
M3C,Dogrib,0,2006
M3C,Gitksan,0,2006
M3C,Inuinnaqtun,0,2006
M3C,"Inuktitut, n.i.e.",0,2006
M3C,Kutchin-Gwich'in (Loucheux),0,2006
M3C,Malecite,0,2006
M3C,Mi'kmaq,0,2006
M3C,Mohawk,0,2006
M3C,Montagnais-Naskapi,0,2006
M3C,Nisga'a,0,2006
M3C,North Slave (Hare),0,2006
M3C,Ojibway,0,2006
M3C,Oji-Cree,0,2006
M3C,Shuswap,0,2006
M3C,South Slave,0,2006
M3C,Tlingit,0,2006
M3C,Italian,10,2006
M3C,Portuguese,45,2006
M3C,Romanian,230,2006
M3C,Spanish,510,2006
M3C,Danish,0,2006
M3C,Dutch,0,2006
M3C,Flemish,0,2006
M3C,Frisian,0,2006
M3C,German,45,2006
M3C,Norwegian,0,2006
M3C,Swedish,0,2006
M3C,Yiddish,0,2006
M3C,Bosnian,40,2006
M3C,Bulgarian,140,2006
M3C,Croatian,15,2006
M3C,Czech,0,2006
M3C,Macedonian,70,2006
M3C,Polish,100,2006
M3C,Russian,575,2006
M3C,Serbian,330,2006
M3C,Serbo-Croatian,35,2006
M3C,Slovak,10,2006
M3C,Slovenian,0,2006
M3C,Ukrainian,10,2006
M3C,Latvian,40,2006
M3C,Lithuanian,0,2006
M3C,Estonian,65,2006
M3C,Finnish,0,2006
M3C,Hungarian,45,2006
M3C,Greek,485,2006
M3C,Armenian,155,2006
M3C,Turkish,120,2006
M3C,Amharic,80,2006
M3C,Arabic,300,2006
M3C,Hebrew,0,2006
M3C,Maltese,0,2006
M3C,Somali,230,2006
M3C,Tigrigna,70,2006
M3C,Bengali,350,2006
M3C,Gujarati,900,2006
M3C,Hindi,165,2006
M3C,Kurdish,45,2006
M3C,Panjabi (Punjabi),55,2006
M3C,Pashto,150,2006
M3C,Persian (Farsi),1475,2006
M3C,Sindhi,245,2006
M3C,Sinhala (Sinhalese),35,2006
M3C,Urdu,1660,2006
M3C,Malayalam,75,2006
M3C,Tamil,1380,2006
M3C,Telugu,60,2006
M3C,Japanese,25,2006
M3C,Korean,410,2006
M3C,Cantonese,550,2006
M3C,"Chinese, n.o.s.",1175,2006
M3C,Mandarin,885,2006
M3C,Taiwanese,0,2006
M3C,Lao,0,2006
M3C,Khmer (Cambodian),0,2006
M3C,Vietnamese,30,2006
M3C,Bisayan languages,0,2006
M3C,Ilocano,0,2006
M3C,Malay,35,2006
M3C,"Tagalog (Pilipino, Filipino)",800,2006
M3C,Akan (Twi),10,2006
M3C,Swahili,0,2006
M3C,Creoles,0,2006
M3C,Other languages,220,2006
M3H,Algonquin,0,2006
M3H,Atikamekw,0,2006
M3H,Blackfoot,0,2006
M3H,Carrier,0,2006
M3H,Chilcotin,0,2006
M3H,Chipewyan,0,2006
M3H,Cree,0,2006
M3H,Siouan languages (Dakota/Sioux),0,2006
M3H,Dene,0,2006
M3H,Dogrib,0,2006
M3H,Gitksan,0,2006
M3H,Inuinnaqtun,0,2006
M3H,"Inuktitut, n.i.e.",0,2006
M3H,Kutchin-Gwich'in (Loucheux),0,2006
M3H,Malecite,0,2006
M3H,Mi'kmaq,0,2006
M3H,Mohawk,0,2006
M3H,Montagnais-Naskapi,0,2006
M3H,Nisga'a,0,2006
M3H,North Slave (Hare),0,2006
M3H,Ojibway,0,2006
M3H,Oji-Cree,0,2006
M3H,Shuswap,0,2006
M3H,South Slave,0,2006
M3H,Tlingit,0,2006
M3H,Italian,970,2006
M3H,Portuguese,110,2006
M3H,Romanian,265,2006
M3H,Spanish,550,2006
M3H,Danish,0,2006
M3H,Dutch,0,2006
M3H,Flemish,0,2006
M3H,Frisian,0,2006
M3H,German,10,2006
M3H,Norwegian,0,2006
M3H,Swedish,0,2006
M3H,Yiddish,225,2006
M3H,Bosnian,0,2006
M3H,Bulgarian,130,2006
M3H,Croatian,0,2006
M3H,Czech,0,2006
M3H,Macedonian,25,2006
M3H,Polish,105,2006
M3H,Russian,2390,2006
M3H,Serbian,210,2006
M3H,Serbo-Croatian,35,2006
M3H,Slovak,0,2006
M3H,Slovenian,0,2006
M3H,Ukrainian,20,2006
M3H,Latvian,0,2006
M3H,Lithuanian,40,2006
M3H,Estonian,30,2006
M3H,Finnish,0,2006
M3H,Hungarian,100,2006
M3H,Greek,320,2006
M3H,Armenian,15,2006
M3H,Turkish,180,2006
M3H,Amharic,25,2006
M3H,Arabic,50,2006
M3H,Hebrew,380,2006
M3H,Maltese,0,2006
M3H,Somali,10,2006
M3H,Tigrigna,0,2006
M3H,Bengali,60,2006
M3H,Gujarati,130,2006
M3H,Hindi,35,2006
M3H,Kurdish,0,2006
M3H,Panjabi (Punjabi),0,2006
M3H,Pashto,0,2006
M3H,Persian (Farsi),60,2006
M3H,Sindhi,10,2006
M3H,Sinhala (Sinhalese),0,2006
M3H,Urdu,15,2006
M3H,Malayalam,0,2006
M3H,Tamil,15,2006
M3H,Telugu,0,2006
M3H,Japanese,20,2006
M3H,Korean,230,2006
M3H,Cantonese,120,2006
M3H,"Chinese, n.o.s.",195,2006
M3H,Mandarin,155,2006
M3H,Taiwanese,0,2006
M3H,Lao,0,2006
M3H,Khmer (Cambodian),0,2006
M3H,Vietnamese,95,2006
M3H,Bisayan languages,30,2006
M3H,Ilocano,80,2006
M3H,Malay,0,2006
M3H,"Tagalog (Pilipino, Filipino)",1530,2006
M3H,Akan (Twi),55,2006
M3H,Swahili,0,2006
M3H,Creoles,0,2006
M3H,Other languages,70,2006
M3J,Algonquin,0,2006
M3J,Atikamekw,0,2006
M3J,Blackfoot,0,2006
M3J,Carrier,0,2006
M3J,Chilcotin,0,2006
M3J,Chipewyan,0,2006
M3J,Cree,0,2006
M3J,Siouan languages (Dakota/Sioux),0,2006
M3J,Dene,0,2006
M3J,Dogrib,0,2006
M3J,Gitksan,0,2006
M3J,Inuinnaqtun,0,2006
M3J,"Inuktitut, n.i.e.",0,2006
M3J,Kutchin-Gwich'in (Loucheux),0,2006
M3J,Malecite,0,2006
M3J,Mi'kmaq,0,2006
M3J,Mohawk,0,2006
M3J,Montagnais-Naskapi,0,2006
M3J,Nisga'a,0,2006
M3J,North Slave (Hare),0,2006
M3J,Ojibway,0,2006
M3J,Oji-Cree,0,2006
M3J,Shuswap,0,2006
M3J,South Slave,0,2006
M3J,Tlingit,0,2006
M3J,Italian,1685,2006
M3J,Portuguese,90,2006
M3J,Romanian,15,2006
M3J,Spanish,830,2006
M3J,Danish,0,2006
M3J,Dutch,0,2006
M3J,Flemish,0,2006
M3J,Frisian,0,2006
M3J,German,10,2006
M3J,Norwegian,0,2006
M3J,Swedish,0,2006
M3J,Yiddish,0,2006
M3J,Bosnian,0,2006
M3J,Bulgarian,0,2006
M3J,Croatian,20,2006
M3J,Czech,0,2006
M3J,Macedonian,0,2006
M3J,Polish,230,2006
M3J,Russian,175,2006
M3J,Serbian,20,2006
M3J,Serbo-Croatian,10,2006
M3J,Slovak,0,2006
M3J,Slovenian,0,2006
M3J,Ukrainian,0,2006
M3J,Latvian,0,2006
M3J,Lithuanian,10,2006
M3J,Estonian,0,2006
M3J,Finnish,0,2006
M3J,Hungarian,55,2006
M3J,Greek,65,2006
M3J,Armenian,90,2006
M3J,Turkish,110,2006
M3J,Amharic,10,2006
M3J,Arabic,205,2006
M3J,Hebrew,0,2006
M3J,Maltese,0,2006
M3J,Somali,15,2006
M3J,Tigrigna,10,2006
M3J,Bengali,115,2006
M3J,Gujarati,225,2006
M3J,Hindi,165,2006
M3J,Kurdish,40,2006
M3J,Panjabi (Punjabi),155,2006
M3J,Pashto,0,2006
M3J,Persian (Farsi),160,2006
M3J,Sindhi,0,2006
M3J,Sinhala (Sinhalese),45,2006
M3J,Urdu,770,2006
M3J,Malayalam,40,2006
M3J,Tamil,1045,2006
M3J,Telugu,25,2006
M3J,Japanese,0,2006
M3J,Korean,115,2006
M3J,Cantonese,400,2006
M3J,"Chinese, n.o.s.",1055,2006
M3J,Mandarin,750,2006
M3J,Taiwanese,0,2006
M3J,Lao,0,2006
M3J,Khmer (Cambodian),45,2006
M3J,Vietnamese,715,2006
M3J,Bisayan languages,35,2006
M3J,Ilocano,10,2006
M3J,Malay,0,2006
M3J,"Tagalog (Pilipino, Filipino)",165,2006
M3J,Akan (Twi),35,2006
M3J,Swahili,0,2006
M3J,Creoles,10,2006
M3J,Other languages,210,2006
M3K,Algonquin,0,2006
M3K,Atikamekw,0,2006
M3K,Blackfoot,0,2006
M3K,Carrier,0,2006
M3K,Chilcotin,0,2006
M3K,Chipewyan,0,2006
M3K,Cree,0,2006
M3K,Siouan languages (Dakota/Sioux),0,2006
M3K,Dene,0,2006
M3K,Dogrib,0,2006
M3K,Gitksan,0,2006
M3K,Inuinnaqtun,0,2006
M3K,"Inuktitut, n.i.e.",0,2006
M3K,Kutchin-Gwich'in (Loucheux),0,2006
M3K,Malecite,0,2006
M3K,Mi'kmaq,0,2006
M3K,Mohawk,0,2006
M3K,Montagnais-Naskapi,0,2006
M3K,Nisga'a,0,2006
M3K,North Slave (Hare),0,2006
M3K,Ojibway,0,2006
M3K,Oji-Cree,0,2006
M3K,Shuswap,0,2006
M3K,South Slave,0,2006
M3K,Tlingit,0,2006
M3K,Italian,1050,2006
M3K,Portuguese,110,2006
M3K,Romanian,15,2006
M3K,Spanish,280,2006
M3K,Danish,0,2006
M3K,Dutch,0,2006
M3K,Flemish,0,2006
M3K,Frisian,0,2006
M3K,German,0,2006
M3K,Norwegian,0,2006
M3K,Swedish,0,2006
M3K,Yiddish,0,2006
M3K,Bosnian,0,2006
M3K,Bulgarian,0,2006
M3K,Croatian,20,2006
M3K,Czech,0,2006
M3K,Macedonian,0,2006
M3K,Polish,10,2006
M3K,Russian,0,2006
M3K,Serbian,0,2006
M3K,Serbo-Croatian,0,2006
M3K,Slovak,0,2006
M3K,Slovenian,0,2006
M3K,Ukrainian,0,2006
M3K,Latvian,0,2006
M3K,Lithuanian,0,2006
M3K,Estonian,0,2006
M3K,Finnish,0,2006
M3K,Hungarian,0,2006
M3K,Greek,50,2006
M3K,Armenian,0,2006
M3K,Turkish,95,2006
M3K,Amharic,0,2006
M3K,Arabic,35,2006
M3K,Hebrew,0,2006
M3K,Maltese,0,2006
M3K,Somali,0,2006
M3K,Tigrigna,10,2006
M3K,Bengali,0,2006
M3K,Gujarati,10,2006
M3K,Hindi,0,2006
M3K,Kurdish,0,2006
M3K,Panjabi (Punjabi),165,2006
M3K,Pashto,0,2006
M3K,Persian (Farsi),10,2006
M3K,Sindhi,0,2006
M3K,Sinhala (Sinhalese),0,2006
M3K,Urdu,0,2006
M3K,Malayalam,0,2006
M3K,Tamil,0,2006
M3K,Telugu,0,2006
M3K,Japanese,0,2006
M3K,Korean,20,2006
M3K,Cantonese,15,2006
M3K,"Chinese, n.o.s.",10,2006
M3K,Mandarin,0,2006
M3K,Taiwanese,0,2006
M3K,Lao,10,2006
M3K,Khmer (Cambodian),0,2006
M3K,Vietnamese,90,2006
M3K,Bisayan languages,0,2006
M3K,Ilocano,25,2006
M3K,Malay,0,2006
M3K,"Tagalog (Pilipino, Filipino)",200,2006
M3K,Akan (Twi),0,2006
M3K,Swahili,0,2006
M3K,Creoles,0,2006
M3K,Other languages,35,2006
M3L,Algonquin,0,2006
M3L,Atikamekw,0,2006
M3L,Blackfoot,0,2006
M3L,Carrier,0,2006
M3L,Chilcotin,0,2006
M3L,Chipewyan,0,2006
M3L,Cree,0,2006
M3L,Siouan languages (Dakota/Sioux),0,2006
M3L,Dene,0,2006
M3L,Dogrib,0,2006
M3L,Gitksan,0,2006
M3L,Inuinnaqtun,0,2006
M3L,"Inuktitut, n.i.e.",0,2006
M3L,Kutchin-Gwich'in (Loucheux),0,2006
M3L,Malecite,0,2006
M3L,Mi'kmaq,0,2006
M3L,Mohawk,0,2006
M3L,Montagnais-Naskapi,0,2006
M3L,Nisga'a,0,2006
M3L,North Slave (Hare),0,2006
M3L,Ojibway,0,2006
M3L,Oji-Cree,0,2006
M3L,Shuswap,0,2006
M3L,South Slave,0,2006
M3L,Tlingit,0,2006
M3L,Italian,2025,2006
M3L,Portuguese,50,2006
M3L,Romanian,0,2006
M3L,Spanish,1415,2006
M3L,Danish,0,2006
M3L,Dutch,0,2006
M3L,Flemish,0,2006
M3L,Frisian,0,2006
M3L,German,0,2006
M3L,Norwegian,0,2006
M3L,Swedish,0,2006
M3L,Yiddish,0,2006
M3L,Bosnian,0,2006
M3L,Bulgarian,0,2006
M3L,Croatian,10,2006
M3L,Czech,0,2006
M3L,Macedonian,10,2006
M3L,Polish,35,2006
M3L,Russian,25,2006
M3L,Serbian,0,2006
M3L,Serbo-Croatian,0,2006
M3L,Slovak,0,2006
M3L,Slovenian,10,2006
M3L,Ukrainian,0,2006
M3L,Latvian,15,2006
M3L,Lithuanian,0,2006
M3L,Estonian,0,2006
M3L,Finnish,0,2006
M3L,Hungarian,0,2006
M3L,Greek,30,2006
M3L,Armenian,0,2006
M3L,Turkish,0,2006
M3L,Amharic,10,2006
M3L,Arabic,75,2006
M3L,Hebrew,0,2006
M3L,Maltese,0,2006
M3L,Somali,65,2006
M3L,Tigrigna,15,2006
M3L,Bengali,70,2006
M3L,Gujarati,45,2006
M3L,Hindi,10,2006
M3L,Kurdish,0,2006
M3L,Panjabi (Punjabi),115,2006
M3L,Pashto,10,2006
M3L,Persian (Farsi),105,2006
M3L,Sindhi,0,2006
M3L,Sinhala (Sinhalese),0,2006
M3L,Urdu,0,2006
M3L,Malayalam,0,2006
M3L,Tamil,170,2006
M3L,Telugu,15,2006
M3L,Japanese,0,2006
M3L,Korean,10,2006
M3L,Cantonese,280,2006
M3L,"Chinese, n.o.s.",320,2006
M3L,Mandarin,30,2006
M3L,Taiwanese,0,2006
M3L,Lao,0,2006
M3L,Khmer (Cambodian),120,2006
M3L,Vietnamese,1035,2006
M3L,Bisayan languages,0,2006
M3L,Ilocano,0,2006
M3L,Malay,0,2006
M3L,"Tagalog (Pilipino, Filipino)",80,2006
M3L,Akan (Twi),100,2006
M3L,Swahili,0,2006
M3L,Creoles,30,2006
M3L,Other languages,120,2006
M3M,Algonquin,0,2006
M3M,Atikamekw,0,2006
M3M,Blackfoot,0,2006
M3M,Carrier,0,2006
M3M,Chilcotin,0,2006
M3M,Chipewyan,0,2006
M3M,Cree,0,2006
M3M,Siouan languages (Dakota/Sioux),0,2006
M3M,Dene,0,2006
M3M,Dogrib,0,2006
M3M,Gitksan,0,2006
M3M,Inuinnaqtun,0,2006
M3M,"Inuktitut, n.i.e.",0,2006
M3M,Kutchin-Gwich'in (Loucheux),0,2006
M3M,Malecite,0,2006
M3M,Mi'kmaq,0,2006
M3M,Mohawk,0,2006
M3M,Montagnais-Naskapi,0,2006
M3M,Nisga'a,0,2006
M3M,North Slave (Hare),0,2006
M3M,Ojibway,0,2006
M3M,Oji-Cree,0,2006
M3M,Shuswap,0,2006
M3M,South Slave,0,2006
M3M,Tlingit,0,2006
M3M,Italian,2285,2006
M3M,Portuguese,160,2006
M3M,Romanian,20,2006
M3M,Spanish,1800,2006
M3M,Danish,0,2006
M3M,Dutch,0,2006
M3M,Flemish,0,2006
M3M,Frisian,0,2006
M3M,German,0,2006
M3M,Norwegian,0,2006
M3M,Swedish,0,2006
M3M,Yiddish,0,2006
M3M,Bosnian,0,2006
M3M,Bulgarian,0,2006
M3M,Croatian,20,2006
M3M,Czech,0,2006
M3M,Macedonian,0,2006
M3M,Polish,225,2006
M3M,Russian,135,2006
M3M,Serbian,25,2006
M3M,Serbo-Croatian,0,2006
M3M,Slovak,0,2006
M3M,Slovenian,0,2006
M3M,Ukrainian,0,2006
M3M,Latvian,10,2006
M3M,Lithuanian,0,2006
M3M,Estonian,0,2006
M3M,Finnish,0,2006
M3M,Hungarian,25,2006
M3M,Greek,95,2006
M3M,Armenian,10,2006
M3M,Turkish,120,2006
M3M,Amharic,0,2006
M3M,Arabic,145,2006
M3M,Hebrew,0,2006
M3M,Maltese,0,2006
M3M,Somali,40,2006
M3M,Tigrigna,10,2006
M3M,Bengali,25,2006
M3M,Gujarati,270,2006
M3M,Hindi,40,2006
M3M,Kurdish,15,2006
M3M,Panjabi (Punjabi),30,2006
M3M,Pashto,100,2006
M3M,Persian (Farsi),70,2006
M3M,Sindhi,10,2006
M3M,Sinhala (Sinhalese),25,2006
M3M,Urdu,15,2006
M3M,Malayalam,30,2006
M3M,Tamil,300,2006
M3M,Telugu,0,2006
M3M,Japanese,0,2006
M3M,Korean,70,2006
M3M,Cantonese,265,2006
M3M,"Chinese, n.o.s.",320,2006
M3M,Mandarin,0,2006
M3M,Taiwanese,0,2006
M3M,Lao,0,2006
M3M,Khmer (Cambodian),10,2006
M3M,Vietnamese,770,2006
M3M,Bisayan languages,0,2006
M3M,Ilocano,45,2006
M3M,Malay,0,2006
M3M,"Tagalog (Pilipino, Filipino)",415,2006
M3M,Akan (Twi),180,2006
M3M,Swahili,15,2006
M3M,Creoles,35,2006
M3M,Other languages,120,2006
M3N,Algonquin,0,2006
M3N,Atikamekw,0,2006
M3N,Blackfoot,0,2006
M3N,Carrier,0,2006
M3N,Chilcotin,0,2006
M3N,Chipewyan,0,2006
M3N,Cree,0,2006
M3N,Siouan languages (Dakota/Sioux),0,2006
M3N,Dene,0,2006
M3N,Dogrib,0,2006
M3N,Gitksan,0,2006
M3N,Inuinnaqtun,0,2006
M3N,"Inuktitut, n.i.e.",0,2006
M3N,Kutchin-Gwich'in (Loucheux),0,2006
M3N,Malecite,0,2006
M3N,Mi'kmaq,0,2006
M3N,Mohawk,0,2006
M3N,Montagnais-Naskapi,0,2006
M3N,Nisga'a,0,2006
M3N,North Slave (Hare),0,2006
M3N,Ojibway,0,2006
M3N,Oji-Cree,0,2006
M3N,Shuswap,0,2006
M3N,South Slave,0,2006
M3N,Tlingit,0,2006
M3N,Italian,2040,2006
M3N,Portuguese,135,2006
M3N,Romanian,10,2006
M3N,Spanish,2740,2006
M3N,Danish,0,2006
M3N,Dutch,0,2006
M3N,Flemish,0,2006
M3N,Frisian,0,2006
M3N,German,15,2006
M3N,Norwegian,0,2006
M3N,Swedish,0,2006
M3N,Yiddish,0,2006
M3N,Bosnian,0,2006
M3N,Bulgarian,0,2006
M3N,Croatian,25,2006
M3N,Czech,50,2006
M3N,Macedonian,0,2006
M3N,Polish,220,2006
M3N,Russian,130,2006
M3N,Serbian,10,2006
M3N,Serbo-Croatian,0,2006
M3N,Slovak,0,2006
M3N,Slovenian,10,2006
M3N,Ukrainian,0,2006
M3N,Latvian,0,2006
M3N,Lithuanian,0,2006
M3N,Estonian,0,2006
M3N,Finnish,0,2006
M3N,Hungarian,80,2006
M3N,Greek,50,2006
M3N,Armenian,45,2006
M3N,Turkish,230,2006
M3N,Amharic,50,2006
M3N,Arabic,1020,2006
M3N,Hebrew,0,2006
M3N,Maltese,0,2006
M3N,Somali,735,2006
M3N,Tigrigna,60,2006
M3N,Bengali,65,2006
M3N,Gujarati,630,2006
M3N,Hindi,215,2006
M3N,Kurdish,0,2006
M3N,Panjabi (Punjabi),415,2006
M3N,Pashto,15,2006
M3N,Persian (Farsi),355,2006
M3N,Sindhi,0,2006
M3N,Sinhala (Sinhalese),140,2006
M3N,Urdu,245,2006
M3N,Malayalam,0,2006
M3N,Tamil,1010,2006
M3N,Telugu,0,2006
M3N,Japanese,0,2006
M3N,Korean,95,2006
M3N,Cantonese,870,2006
M3N,"Chinese, n.o.s.",925,2006
M3N,Mandarin,90,2006
M3N,Taiwanese,10,2006
M3N,Lao,220,2006
M3N,Khmer (Cambodian),410,2006
M3N,Vietnamese,2995,2006
M3N,Bisayan languages,15,2006
M3N,Ilocano,10,2006
M3N,Malay,0,2006
M3N,"Tagalog (Pilipino, Filipino)",225,2006
M3N,Akan (Twi),670,2006
M3N,Swahili,135,2006
M3N,Creoles,15,2006
M3N,Other languages,415,2006
M4A,Algonquin,0,2006
M4A,Atikamekw,0,2006
M4A,Blackfoot,0,2006
M4A,Carrier,0,2006
M4A,Chilcotin,0,2006
M4A,Chipewyan,0,2006
M4A,Cree,0,2006
M4A,Siouan languages (Dakota/Sioux),0,2006
M4A,Dene,0,2006
M4A,Dogrib,0,2006
M4A,Gitksan,0,2006
M4A,Inuinnaqtun,0,2006
M4A,"Inuktitut, n.i.e.",0,2006
M4A,Kutchin-Gwich'in (Loucheux),0,2006
M4A,Malecite,0,2006
M4A,Mi'kmaq,0,2006
M4A,Mohawk,0,2006
M4A,Montagnais-Naskapi,0,2006
M4A,Nisga'a,0,2006
M4A,North Slave (Hare),0,2006
M4A,Ojibway,0,2006
M4A,Oji-Cree,0,2006
M4A,Shuswap,0,2006
M4A,South Slave,0,2006
M4A,Tlingit,0,2006
M4A,Italian,200,2006
M4A,Portuguese,0,2006
M4A,Romanian,75,2006
M4A,Spanish,350,2006
M4A,Danish,0,2006
M4A,Dutch,0,2006
M4A,Flemish,0,2006
M4A,Frisian,0,2006
M4A,German,30,2006
M4A,Norwegian,0,2006
M4A,Swedish,0,2006
M4A,Yiddish,0,2006
M4A,Bosnian,10,2006
M4A,Bulgarian,80,2006
M4A,Croatian,0,2006
M4A,Czech,0,2006
M4A,Macedonian,80,2006
M4A,Polish,30,2006
M4A,Russian,30,2006
M4A,Serbian,15,2006
M4A,Serbo-Croatian,0,2006
M4A,Slovak,10,2006
M4A,Slovenian,0,2006
M4A,Ukrainian,0,2006
M4A,Latvian,50,2006
M4A,Lithuanian,0,2006
M4A,Estonian,50,2006
M4A,Finnish,0,2006
M4A,Hungarian,50,2006
M4A,Greek,330,2006
M4A,Armenian,0,2006
M4A,Turkish,30,2006
M4A,Amharic,40,2006
M4A,Arabic,135,2006
M4A,Hebrew,0,2006
M4A,Maltese,0,2006
M4A,Somali,15,2006
M4A,Tigrigna,0,2006
M4A,Bengali,65,2006
M4A,Gujarati,485,2006
M4A,Hindi,15,2006
M4A,Kurdish,0,2006
M4A,Panjabi (Punjabi),10,2006
M4A,Pashto,25,2006
M4A,Persian (Farsi),240,2006
M4A,Sindhi,160,2006
M4A,Sinhala (Sinhalese),25,2006
M4A,Urdu,510,2006
M4A,Malayalam,105,2006
M4A,Tamil,400,2006
M4A,Telugu,0,2006
M4A,Japanese,25,2006
M4A,Korean,130,2006
M4A,Cantonese,125,2006
M4A,"Chinese, n.o.s.",245,2006
M4A,Mandarin,125,2006
M4A,Taiwanese,0,2006
M4A,Lao,0,2006
